,operator,binding_energy,repressor,inducer_uM,lambda_m1p0,lambda_m2p0,lambda_m3p0,lambda_m0p1,lambda_m0p2,lambda_m0p3,lambda_m1p1,lambda_m2p1,lambda_m1p2
116,O1,-15.3,10.0,7.5,-0.4441979906232967,0.006024354911519087,-2.1414819505031515e-05,0.0018318706933119694,-1.9558691147709217e-07,4.221760890252978e-12,4.535284770661583e-05,-7.216670406539374e-07,-3.862141011074014e-10
117,O1,-15.3,10.0,10.0,-0.35820688501237957,0.0020986543666055156,1.778386058446579e-05,0.001964953432954076,-1.7260042638424917e-07,3.368203376880239e-12,3.7201340399222425e-05,-4.885578509906032e-07,-3.3939049091035586e-10
118,O1,-15.3,10.0,25.0,-0.16053247691849368,-0.005590825933413155,9.485359212393241e-05,0.002259148081314936,-1.1368769828379011e-07,1.2427675920529138e-12,2.37989423215611e-05,-2.617190017320366e-07,-6.076421971615535e-11
119,O1,-15.3,10.0,50.0,-0.08069302979856671,-0.009558803245622097,0.0001404298067463111,0.0028092837230166315,-1.1892904612872701e-07,1.0914977770885516e-12,2.29859642724913e-05,-2.428933955718321e-07,-1.8211876064358256e-11
120,O1,-15.3,10.0,75.0,-0.053916051972964896,-0.011217766422204963,0.00015913982827722375,0.0032208822922475274,-1.3304920468859368e-07,1.2594092525297717e-12,2.3623254447450357e-05,-2.3686134025418943e-07,-2.7275070483472446e-11
121,O1,-15.3,10.0,100.0,-0.04137949643165815,-0.012070050481683454,0.00016843966532671589,0.003480995233227109,-1.4307645778528315e-07,1.3944648887593202e-12,2.4112570127560903e-05,-2.3284726385101148e-07,-3.750972439113419e-11
122,O1,-15.3,10.0,250.0,-0.021728298967745176,-0.01348300611857736,0.00018351240950329132,0.003995847312545322,-1.6406579822175427e-07,1.6905164432615952e-12,2.5082473148652404e-05,-2.2525668244447072e-07,-5.994947624195804e-11
123,O1,-15.3,10.0,500.0,-0.016509154709670636,-0.01387987006957216,0.0001876449791265086,0.00415960173742372,-1.7093743194437058e-07,1.7895461530996863e-12,2.5393333343727945e-05,-2.228125060122589e-07,-6.76277854447049e-11
124,O1,-15.3,10.0,1000.0,-0.014166676006080311,-0.014058260333215373,0.000189479854146366,0.004235623515506988,-1.7414828335431637e-07,1.8360411578697464e-12,2.5534641069950688e-05,-2.2162773915681503e-07,-7.123990996932375e-11
125,O1,-15.3,10.0,5000.0,-0.01238405886751406,-0.014190423400835367,0.0001908129165513807,0.0042923224514438175,-1.765466935418505e-07,1.8708284711430155e-12,2.563601913220248e-05,-2.2065236534450686e-07,-7.396956598974094e-11
126,O1,-15.3,12.0,0.0,-1.043230781685518,0.04466093577481618,-0.0006184468829613328,0.0013200201129285282,-3.8534133578880653e-07,1.0643990931835577e-11,0.00015229946225255142,-4.846490185085061e-06,-1.2412854579111566e-09
127,O1,-15.3,12.0,0.1,-1.0404084404437473,0.04442996826041492,-0.000613921157846374,0.001323163152560957,-3.8448733571051235e-07,1.0612577111766978e-11,0.00015157813411084591,-4.814973371710605e-06,-1.229120282574856e-09
128,O1,-15.3,12.0,1.0,-0.9957640982463916,0.040842397927966026,-0.0005450342458180109,0.0013700579207570351,-3.7067742344734394e-07,1.0112085148011005e-11,0.00014046421032926125,-4.3322028839307225e-06,-1.0633284222600984e-09
129,O1,-15.3,12.0,5.0,-0.6524274172480413,0.017070309892486348,-0.0001544613666945386,0.0016432930587649652,-2.576679518965306e-07,6.294580513442619e-12,7.249222541859581e-05,-1.6213467807704615e-06,-4.8685812988114e-10
130,O1,-15.3,12.0,7.5,-0.4955016388289455,0.008533967094903712,-4.8542393504270974e-05,0.0017715830462972338,-2.0972380514955382e-07,4.71003325370784e-12,5.104061962135471e-05,-8.986408687930571e-07,-4.0494833885514815e-10
131,O1,-15.3,12.0,10.0,-0.3965509707849334,0.0037998641177102318,1.2050265753627307e-06,0.0019020189651017176,-1.8300387672778285e-07,3.764606432992025e-12,4.0654479715139114e-05,-5.8211061654149e-07,-3.6634952789055436e-10
132,O1,-15.3,12.0,25.0,-0.17899538063711845,-0.004822693241839441,8.637991636897478e-05,0.0022054987369406628,-1.1698899296180481e-07,1.3689137908070318e-12,2.447975099961796e-05,-2.696029819202476e-07,-8.074333189087647e-11
133,O1,-15.3,12.0,50.0,-0.09174330947141066,-0.008930249194560091,0.00013319900576872588,0.0026846005540930584,-1.1546037672248401e-07,1.0621842089044222e-12,2.2868982595486918e-05,-2.4489660905731767e-07,-1.8672154102779522e-11
134,O1,-15.3,12.0,75.0,-0.061838159138464924,-0.010708971937457873,0.00015344797980936664,0.003080681302249508,-1.2792470850768699e-07,1.1940029967615314e-12,2.338702997073765e-05,-2.3878163281206797e-07,-2.3265559523604888e-11
135,O1,-15.3,12.0,100.0,-0.047550994749236714,-0.011645840893849338,0.0001638156225804522,0.0033463564820766538,-1.3781640591916914e-07,1.322813073536428e-12,2.3859333272100133e-05,-2.348292594290311e-07,-3.2171187891936076e-11
136,O1,-15.3,12.0,250.0,-0.02490755651632293,-0.013248359403264843,0.0001810455779494009,0.003903082315029486,-1.6020599035838855e-07,1.6352372573061536e-12,2.4910309901949636e-05,-2.2664144711131305e-07,-5.577466783668546e-11
137,O1,-15.3,12.0,500.0,-0.018716798197956044,-0.013711113497165936,0.00018588198344320352,0.004088698216132202,-1.6795491766026e-07,1.746528088767683e-12,2.526008187907344e-05,-2.2382379572637872e-07,-6.437806969478626e-11
138,O1,-15.3,12.0,1000.0,-0.015961772745789974,-0.01391966795463006,0.00018804439079450418,0.0041759614775437786,-1.7162615823095613e-07,1.7995224906008085e-12,2.542277157576693e-05,-2.225048759023942e-07,-6.8446996519209e-11
139,O1,-15.3,12.0,5000.0,-0.013959232213081263,-0.014073660358774538,0.00018962894243494953,0.004242164773692187,-1.7442477728894143e-07,1.8400653509012807e-12,2.5546738328770263e-05,-2.2149049360338474e-07,-7.159687650017002e-11
140,O1,-15.3,14.0,0.0,-1.1440990864630076,0.053173035930421324,-0.0007908440503852711,0.0011995640942401525,-4.142802347379866e-07,1.1744117830255138e-11,0.0001796003503484757,-6.064447191841852e-06,-1.7607430885580014e-09
141,O1,-15.3,14.0,0.1,-1.1410289410491494,0.05290673390426774,-0.0007852607961647413,0.001203487862519944,-4.1346049709968487e-07,1.1711909483033089e-11,0.00017872221088319215,-6.024942804476012e-06,-1.7411190454515106e-09
142,O1,-15.3,14.0,1.0,-1.093376482214006,0.04882679791075636,-0.0007013544061189773,0.0012626456476601516,-4.001597805479195e-07,1.1197274988153634e-11,0.00016549543401916838,-5.43050995389017e-06,-1.4715143691909494e-09
143,O1,-15.3,14.0,5.0,-0.7201742929292326,0.021204020236096997,-0.00021300649502305517,0.0015964017045876967,-2.798415477441978e-07,7.0217796842443534e-12,8.358202665425583e-05,-2.02589234018143e-06,-5.414950240032317e-10
144,O1,-15.3,14.0,7.5,-0.5450152815841725,0.01107926320594612,-7.792278967581353e-05,0.0017248581122400514,-2.241608041616481e-07,5.193386193459466e-12,5.715891215768129e-05,-1.096211872949207e-06,-4.2552366020674595e-10
145,O1,-15.3,14.0,10.0,-0.43318166233839056,0.005500840181564348,-1.597787252157614e-05,0.0018468493871478195,-1.9264944409407899e-07,4.117332713339845e-12,4.421870108112698e-05,-6.872465439890685e-07,-3.8218559476765636e-10
146,O1,-15.3,14.0,25.0,-0.1959362675462715,-0.004150924684992961,7.913701577360357e-05,0.0021677318605702145,-1.208520655631741e-07,1.5055435611385194e-12,2.5246053046847055e-05,-2.7857886601495756e-07,-1.0160419028011553e-10
147,O1,-15.3,14.0,50.0,-0.10195438495370283,-0.008373856888062477,0.00012676934065096714,0.0025875852519480387,-1.132452704972023e-07,1.0524479875023092e-12,2.2828820726907902e-05,-2.467589021177343e-07,-2.0833812842475154e-11
148,O1,-15.3,14.0,75.0,-0.06926277104964149,-0.010243434014154085,0.0001482063200783444,0.002963682304928281,-1.2386118101808815e-07,1.1449108339991708e-12,2.3196610739177354e-05,-2.404906614671782e-07,-2.0374218200393307e-11
149,O1,-15.3,14.0,100.0,-0.05350044668618553,-0.011249472037263158,0.00015946750078661717,0.0032293235373657726,-1.3336736886978792e-07,1.2636882021815449e-12,2.3646606097885145e-05,-2.3662589672104345e-07,-2.7899385276570684e-11
150,O1,-15.3,14.0,250.0,-0.027972105517185264,-0.013022699457138171,0.0001786680941962735,0.0038168270537141586,-1.5664297769066336e-07,1.5844537376292556e-12,2.4745833701908207e-05,-2.2795094698132863e-07,-5.18214593178443e-11
151,O1,-15.3,14.0,500.0,-0.020901565685292618,-0.013545662881897335,0.0001841620144883145,0.004021130689031386,-1.6512219876483514e-07,1.7057069785819684e-12,2.5131518711936377e-05,-2.2486359819015995e-07,-6.116882271090739e-11
152,O1,-15.3,14.0,1000.0,-0.01775726172101662,-0.013783547101040596,0.0001866364294944946,0.004118808918307748,-1.6921925597468976e-07,1.7647463686270266e-12,2.531612252009376e-05,-2.233789621725564e-07,-6.57605556193087e-11
153,O1,-15.3,14.0,5000.0,-0.015456288776011507,-0.013959667300904253,0.00018845947946542082,0.004193347821734779,-1.7236111823237644e-07,1.8101612925011982e-12,2.5456231070911884e-05,-2.2225801393690034e-07,-6.92678796808738e-11
154,O1,-15.3,16.0,0.0,-1.2365321150475932,0.06142327584950801,-0.0009684564309931199,0.0010703662263603318,-4.37125674472063e-07,1.2689535576505588e-11,0.0002073515343327144,-7.336519338447034e-06,-2.4670589781610836e-09
155,O1,-15.3,16.0,0.1,-1.2333726275982209,0.061136449236189445,-0.0009621469758112455,0.001075062088980312,-4.3638873976426564e-07,1.2657453172326084e-11,0.00020634756096151556,-7.29017882057631e-06,-2.4377121645506878e-09
156,O1,-15.3,16.0,1.0,-1.1831872384423336,0.05661111377086571,-0.0008636726611072169,0.0011472679406736627,-4.244348760699039e-07,1.2152941601031872e-11,0.00019099741013493428,-6.583361579334557e-06,-2.0275607641691715e-09
157,O1,-15.3,16.0,5.0,-0.7844393504316219,0.02538294603392815,-0.00027657146579009115,0.001550797958607974,-3.012482444017214e-07,7.72930724629475e-12,9.512528506162996e-05,-2.4658126461893374e-06,-6.107954120592134e-10
158,O1,-15.3,16.0,7.5,-0.5928459047593059,0.013663592505955956,-0.00010968485152417118,0.0016863769054761995,-2.387600111015119e-07,5.675005955879634e-12,6.364506306204942e-05,-1.3131242250287499e-06,-4.4983912272079264e-10
159,O1,-15.3,16.0,10.0,-0.46875948491314895,0.007210615019579451,-3.401465089837327e-05,0.0018011988692196417,-2.0225328640428087e-07,4.454547036666335e-12,4.7992489340615484e-05,-8.029447665228661e-07,-3.9504477070865955e-10
160,O1,-15.3,16.0,25.0,-0.2116516356442632,-0.0035449505982229636,7.278792802813635e-05,0.0021397481782142887,-1.2501141999234943e-07,1.648498300099281e-12,2.606060405982468e-05,-2.8879012802110845e-07,-1.2244664323258593e-10
161,O1,-15.3,16.0,50.0,-0.11149217808723312,-0.007876266156558278,0.00012100894307959679,0.002510648741949805,-1.1193119104250901e-07,1.0568395112229419e-12,2.2851817785608595e-05,-2.485677095669359e-07,-2.433281380504637e-11
162,O1,-15.3,16.0,75.0,-0.07633571050724867,-0.009816482109250724,0.00014337571119127016,0.002865079628112601,-1.2064544334314665e-07,1.109049180144362e-12,2.3057371471790966e-05,-2.420400923786691e-07,-1.874563922848517e-11
163,O1,-15.3,16.0,100.0,-0.0591220354649287,-0.01088161878123633,0.0001553830538524763,0.0031268444744135997,-1.2958488954236925e-07,1.214841923520829e-12,2.3463349232983233e-05,-2.381342551305798e-07,-2.451539934774736e-11
164,O1,-15.3,16.0,250.0,-0.030920795497981896,-0.012805581775417152,0.00017635901495924915,0.003736534054559816,-1.5335346195234007e-07,1.5378657161679944e-12,2.458903129554742e-05,-2.291364005936708e-07,-4.815547042355268e-11
165,O1,-15.3,16.0,500.0,-0.023071614629874372,-0.013384879717112936,0.00018247604469329834,0.003956630231817582,-1.624322701171335e-07,1.6671280527709511e-12,2.501215939682493e-05,-2.2581868839053497e-07,-5.82688084221288e-11
166,O1,-15.3,16.0,1000.0,-0.019540533852245964,-0.013649613225168522,0.00018525842661352553,0.004063747999528654,-1.66906798874167e-07,1.7313643519421115e-12,2.5212966025453578e-05,-2.2427714145811565e-07,-6.310819581396338e-11
167,O1,-15.3,16.0,5000.0,-0.016913047990131304,-0.013848087930749427,0.00018730785817611708,0.004145962603862643,-1.7036226455465796e-07,1.7812479276596104e-12,2.5367100289110837e-05,-2.2297878057049066e-07,-6.702272476514556e-11
168,O1,-15.3,19.0,0.0,-1.361948658160428,0.07325614137495885,-0.0012392418612953448,0.0008634877462826768,-4.6030331096719177e-07,1.3802246673459435e-11,0.00024947276973855885,-9.313082650034654e-06,-3.9107768253617085e-09
169,O1,-15.3,19.0,0.1,-1.358613558575736,0.07292859151903747,-0.0012314513978374378,0.0008695468665716871,-4.5982420617654343e-07,1.3776437267461881e-11,0.0002483025167114888,-9.25688733280851e-06,-3.866639187109412e-09
170,O1,-15.3,19.0,1.0,-1.3054470948658474,0.06783518270784096,-0.0011129307526354262,0.0009614373272055121,-4.5114347030454994e-07,1.3331424469270083e-11,0.00022984391968384753,-8.385990708020387e-06,-3.1810199255882133e-09
171,O1,-15.3,19.0,5.0,-0.8748707463206519,0.031681305023233686,-0.00037996839075074985,0.001480664223465373,-3.314376666286526e-07,8.744172107147383e-12,0.000113108349655554,-3.183064946910885e-06,-7.513923653344783e-10
172,O1,-15.3,19.0,7.5,-0.6615026703699909,0.017607896957943223,-0.00016181874715715831,0.001636970084786328,-2.606033592176323e-07,6.390683227501436e-12,7.391406494421029e-05,-1.6721379938506624e-06,-4.932932331706722e-10
173,O1,-15.3,19.0,10.0,-0.5205125305630012,0.00980331177549803,-6.295772568781794e-05,0.0017468524359754108,-2.1691950220081797e-07,4.952318901140254e-12,5.405593051621253e-05,-9.95048565018337e-07,-4.150210720369557e-10
174,O1,-15.3,19.0,25.0,-0.23359197612458552,-0.002720592908013387,6.436980639132953e-05,0.002109623432625069,-1.3157469367773084e-07,1.871969771264614e-12,2.7361233761287807e-05,-3.060754472638404e-07,-1.5408046853528218e-10
175,O1,-15.3,19.0,50.0,-0.12472009424652174,-0.0072172666117118894,0.00011338210945480559,0.002422127027820448,-1.1115155984675265e-07,1.0822461442979118e-12,2.2973789891187464e-05,-2.513114056715189e-07,-3.1323482670486796e-11
176,O1,-15.3,19.0,75.0,-0.08626384094916598,-0.009239067681654637,0.0001367517118623594,0.0027437921903156292,-1.170376203714601e-07,1.0742484043459361e-12,2.291864939634319e-05,-2.4388436561191305e-07,-1.8247367427476407e-11
177,O1,-15.3,19.0,100.0,-0.06716580924515679,-0.010374684971757671,0.00014968994297541208,0.0029956382152655087,-1.2494979264044312e-07,1.157775122261385e-12,2.3249291595257476e-05,-2.4002275639230844e-07,-2.114495808218768e-11
178,O1,-15.3,19.0,250.0,-0.035328718650357145,-0.012492260668112156,0.00017302361768045457,0.003624739697842624,-1.48814155125649e-07,1.4739932100923324e-12,2.4379506188550102e-05,-2.308619023208285e-07,-4.32601344468147e-11
179,O1,-15.3,19.0,500.0,-0.026225869915975985,-0.01315052470405919,0.0001800163677441853,0.0038654058947123616,-1.5864618622022961e-07,1.6129657044915563e-12,2.4837778522565445e-05,-2.272139559432138e-07,-5.402285505122922e-11
180,O1,-15.3,19.0,1000.0,-0.02210948064247894,-0.013455586178751882,0.0001832225051735914,0.003984780718687823,-1.6360354191751876e-07,1.683884575011627e-12,2.5063457064672806e-05,-2.2541548444823278e-07,-5.949070601232423e-11
181,O1,-15.3,19.0,5000.0,-0.019095717669085736,-0.013683390722085574,0.00018560755108289315,0.004077685912184263,-1.674919299818652e-07,1.7398058462246159e-12,2.5239401413180795e-05,-2.2405822629527606e-07,-6.37752172933786e-11
182,O1,-15.3,22.0,0.0,-1.4745020498192913,0.08443098204632832,-0.0015101662326543485,0.0006447336587274476,-4.7089204346428936e-07,1.453401056932242e-11,0.0002921401429324295,-1.1344523035550075e-05,-5.890522498547094e-09
183,O1,-15.3,22.0,0.1,-1.4709317131098267,0.08406789664574722,-0.001501122806036247,0.0006520701540714274,-4.707305598738143e-07,1.4516177782794158e-11,0.00029072324832494036,-1.1276819425377871e-05,-5.815892778445202e-09
184,O1,-15.3,22.0,1.0,-1.4154621421145572,0.07849735995189369,-0.001364480564208389,0.0007636067825835494,-4.666543155117796e-07,1.4190616126671544e-11,0.00026922861088975815,-1.0247536917468656e-05,-4.776036286565201e-09
185,O1,-15.3,22.0,5.0,-0.9588751848281015,0.03795879134546175,-0.0004913270836133302,0.0014062220978154625,-3.5893878695866284e-07,9.695459554738298e-12,0.0001317031043655369,-3.9575304412309075e-06,-9.492303633377308e-10
186,O1,-15.3,22.0,7.5,-0.7266827948708698,0.021615837929440943,-0.00021908044813291513,0.0015918723594247714,-2.8199725199472706e-07,7.092718845324709e-12,8.470544860735986e-05,-2.0679066767883723e-06,-5.476389389908496e-10
187,O1,-15.3,22.0,10.0,-0.5704427290608228,0.012436492794778004,-9.435994507883467e-05,0.001703791681524052,-2.3184651088770045e-07,5.447588695234441e-12,6.053916783058824e-05,-1.2082093063236678e-06,-4.3805061752339795e-10
188,O1,-15.3,22.0,25.0,-0.25402855370652677,-0.001967690249839487,5.6868885579569723e-05,0.002087471169001309,-1.3825316114756163e-07,2.1014972433550836e-12,2.8733179003981618e-05,-3.2542507755529617e-07,-1.8614992308347864e-10
189,O1,-15.3,22.0,50.0,-0.13690040716107987,-0.006640676072570357,0.00010674592401150371,0.002355902213852833,-1.1133872598542725e-07,1.1230524846385155e-12,2.3177404043498957e-05,-2.54250309666886e-07,-3.98249505428057e-11
190,O1,-15.3,22.0,75.0,-0.09551153127464261,-0.008722000788471932,0.00013079565436149832,0.0026468721644511877,-1.1453762387731261e-07,1.056730069149559e-12,2.2846302168427305e-05,-2.455845740931749e-07,-1.9268181304233238e-11
191,O1,-15.3,22.0,100.0,-0.07473802974553331,-0.00991237736486392,0.00014445766462153434,0.002886477964956203,-1.2132588248285193e-07,1.1163910229812651e-12,2.3086890697494305e-05,-2.416670918220126e-07,-1.9090649355585644e-11
192,O1,-15.3,22.0,250.0,-0.03955353011136433,-0.012197622551859844,0.0001698286870771214,0.0035234398194251876,-1.4475981994124703e-07,1.4176867989019872e-12,2.4192967852009195e-05,-2.3225610023593185e-07,-3.922918030306445e-11
193,O1,-15.3,22.0,500.0,-0.029243515413068966,-0.012926037402137908,0.00017763863716731547,0.0037809042603933938,-1.5516944303557583e-07,1.5635578980040668e-12,2.4671721431541705e-05,-2.2846850599070303e-07,-5.009610900388159e-11
194,O1,-15.3,22.0,1000.0,-0.02466374896449207,-0.013266423470068081,0.00018123545810027573,0.003910102316338994,-1.6049705041860702e-07,1.6393966332752731e-12,2.492366854000672e-05,-2.265352531021409e-07,-5.609779197133665e-11
195,O1,-15.3,22.0,5000.0,-0.02116613962136575,-0.013524868685690116,0.00018393400644021895,0.004012550942890431,-1.6476566225503056e-07,1.7006372795084711e-12,2.511470181746056e-05,-2.2494027964899284e-07,-6.08285154220119e-11
196,O1,-15.3,26.0,0.0,-1.6089501756128346,0.09832115964165437,-0.0018648477551912093,0.0003392724490671415,-4.6658303310596274e-07,1.485576150337281e-11,0.00035023166755803327,-1.4089331059677419e-05,-9.609548612615058e-09
197,O1,-15.3,26.0,0.1,-1.6051837304447236,0.0979329790448888,-0.0018547043809599838,0.0003485580648716958,-4.670548348050378e-07,1.4859361041610397e-11,0.000348426630559098,-1.4009383112406043e-05,-9.458641402947577e-09
198,O1,-15.3,26.0,1.0,-1.5465864788788433,0.09183267029039414,-0.00169694866463025,0.0004870352184974607,-4.712575694897117e-07,1.4800962580395015e-11,0.0003221207105984201,-1.2776107949866195e-05,-7.623098638241863e-09
199,O1,-15.3,26.0,5.0,-1.0621030041601176,0.04621374825511703,-0.000649039426830812,0.0012990173331121151,-3.910059563246253e-07,1.0853422968376966e-11,0.00015717779593787593,-5.0611295194158955e-06,-1.322208144524219e-09
200,O1,-15.3,26.0,7.5,-0.808598737942557,0.027017854260416214,-0.0003025574224486749,0.0015328822959483207,-3.0932722948203124e-07,7.99860884933388e-12,9.97289659682371e-05,-2.64597662805773e-06,-6.42731204706169e-10
