operator,binding_energy,repressor,inducer_uM,m1p0,m2p0,m3p0,m0p1,m0p2,m0p3
O2,-13.9,0.0,250,18.72004148678936,432.60679964884577,11706.453789379502,9360.020743394778,88236784.89322245,837702994272.95
O2,-13.9,0.0,500,18.72004148678936,432.60679964884577,11706.453789379502,9360.020743394778,88236784.89322245,837702994272.95
O2,-13.9,0.0,1000,18.72004148678936,432.60679964884577,11706.453789379502,9360.020743394778,88236784.89322245,837702994272.95
O2,-13.9,0.0,5000,18.72004148678936,432.60679964884577,11706.453789379502,9360.020743394778,88236784.89322245,837702994272.95
O2,-13.9,1.0,0,14.367846204588828,295.81985005124886,7484.040685812448,7183.9231022944505,52395200.09484126,387790145255.6592
O2,-13.9,1.0,0.1,14.382875305346257,296.26829872281473,7497.47926917568,7191.437652673157,52503263.39395001,388973170344.2561
O2,-13.9,1.0,5,16.363629756308065,356.9042052803148,9341.232010361411,8181.8148781539685,67700577.52234638,566388135380.4867
O2,-13.9,1.0,10,17.600765592033312,396.20207186156296,10561.224383352432,8800.382796016665,78150680.06782645,700204814779.561
O2,-13.9,1.0,25,18.430807204713563,423.1256456662171,11406.89440411276,9215.403602356817,85573066.97011217,800625531912.1201
O2,-13.9,1.0,50,18.617516663898375,429.2402749156903,11599.986381443023,9308.75833194915,87288010.20399487,824434887053.7253
O2,-13.9,1.0,75,18.660620786057528,430.6548859252534,11644.710424899258,9330.310393028774,87686289.02853651,829996326778.4958
O2,-13.9,1.0,100,18.678036870140932,431.22676981698663,11662.796537773658,9339.01843507056,87847463.74560949,832250326339.9902
O2,-13.9,1.0,250,18.702025327101115,432.0147637347641,11687.722460540974,9351.012663550602,88069698.46329898,835361453093.8843
O2,-13.9,1.0,500,18.707845922461775,432.2060154292336,11693.773069578376,9353.92296123096,88123663.21066917,836117482589.5869
O2,-13.9,1.0,1000,18.710338735506316,432.287929834742,11696.364695481789,9355.169367753122,88146779.88261496,836441407156.583
O2,-13.9,1.0,5000,18.712130866790854,432.3468219620051,11698.227977800543,9356.065433395313,88163400.7344297,836674333295.9236
O2,-13.9,2.0,0,11.657590016899213,218.18249222286948,5210.4065843872095,5828.795008449542,34702368.68016727,210872755620.7094
O2,-13.9,2.0,0.1,11.677390700972087,218.7246517096239,5225.873657668981,5838.695350486117,34818644.127938345,211918395598.34845
O2,-13.9,2.0,5,14.53412605786699,300.7916275985475,7633.203043023356,7267.063028933567,53596887.09072314,401010835004.90686
O2,-13.9,2.0,10,16.607782200642063,364.57757412257206,9578.023526015671,8303.89110032097,69704736.72035769,591339708476.323
O2,-13.9,2.0,25,18.15037456989094,413.98145051896296,11118.831971138705,9075.187284945443,83028544.13532515,765714227720.0864
O2,-13.9,2.0,50,18.516108727954226,425.9166154569848,11494.983645360828,9258.054363977126,86354504.83800745,811446829265.2703
O2,-13.9,2.0,75,18.601576115229022,428.71741221181435,11583.460628007117,9300.788057614434,87140945.26945369,822384353269.1917
O2,-13.9,2.0,100,18.63622033402593,429.85396417761365,11619.386246220134,9318.110167012866,87460721.8332757,826845104643.487
O2,-13.9,2.0,250,18.68404381155968,431.4240589290216,11669.03664423269,9342.021905780022,87903087.70481482,833028672481.5919
O2,-13.9,2.0,500,18.6956662379022,431.8058413941127,11681.113213806464,9347.833118951145,88010759.62527314,834535988814.2166
O2,-13.9,2.0,1000,18.700646037044205,431.96944631582164,11686.288810422711,9350.323018522122,88056912.95777123,835182364246.7551
O2,-13.9,2.0,5000,18.70422692962756,432.08710107953027,11690.01094741874,9352.113464813838,88090108.37958136,835647363940.5669
O2,-13.9,3.0,0,9.807556872049657,169.36741146837693,3846.990915568596,4903.778436024774,24686214.06636971,127448373490.6163
O2,-13.9,3.0,0.1,9.828588304039256,169.90079191814397,3861.5458889233196,4914.294152019505,24790631.094052777,128246104763.17636
O2,-13.9,3.0,5,13.072572585365219,257.8857675070719,6359.234559366048,6536.286292682577,43493511.25017136,294462905968.3562
O2,-13.9,3.0,10,15.720857680590623,336.904985571493,8727.559320614777,7860.428840295329,62561454.31336935,504014796329.81995
O2,-13.9,3.0,25,17.878347841181224,405.1578162314067,10841.682346940395,8939.173920590705,80596203.92394602,732812885753.643
O2,-13.9,3.0,50,18.415799527080857,422.6350671445756,11391.41867389022,9207.899763540492,85435942.62767191,798731456921.545
O2,-13.9,3.0,75,18.54290391613739,426.79423059352024,11522.699119168843,9271.451958068532,86600689.47236785,814865620989.9663
O2,-13.9,3.0,100,18.594590618037646,428.48833032213537,11576.221043820897,9297.295309018913,87076536.40485156,821486813242.3967
O2,-13.9,3.0,250,18.66609684033265,430.83468107912705,11650.396192187545,9333.048420166453,87736950.81244503,830704611424.0759
O2,-13.9,3.0,500,18.68350240211538,431.40627625414186,11668.47417602485,9341.7512010579,87898073.57628882,832958500202.7417
O2,-13.9,3.0,1000,18.690963375787835,431.6513484425012,11676.226111006885,9345.481687893993,87967183.83613384,833925859120.6406
O2,-13.9,3.0,5000,18.69632966683461,431.82763664927904,11681.802685659588,9348.164833417151,88016907.67547765,834622082724.1288
O2,-13.9,4.0,0,8.464292771029246,136.42616357910256,2965.442057546785,4232.146385514575,18468994.058967095,83003718732.85533
O2,-13.9,4.0,0.1,8.48518610037056,136.9208857672008,2978.408990415125,4242.593050185217,18558874.89954793,83601239499.10884
O2,-13.9,4.0,5,11.878108553974899,224.2426969769365,5383.662735540496,5939.0542769875065,36008139.420185365,222710893523.00583
O2,-13.9,4.0,10,14.92386151622153,312.5314709142035,7986.905005701783,7461.930758110726,56465902.61859557,433146952361.8114
O2,-13.9,4.0,25,17.61435465163214,396.6393558453985,10574.898319982727,8807.177325816107,78269542.24795955,701778645472.7985
O2,-13.9,4.0,50,18.316571300626766,419.3948928131185,11289.26518037771,9158.285650313312,84532006.07110088,786281637412.515
O2,-13.9,4.0,75,18.484600675367044,424.88519509675257,11462.420689901277,9242.300337683648,86065458.48914985,807438703875.4229
O2,-13.9,4.0,100,18.553146473006247,427.1298163295498,11533.29907752524,9276.573236503024,86694884.95935167,816174942920.15
O2,-13.9,4.0,250,18.64818431397089,430.24662604922213,11631.800956747404,9324.09215698552,87571285.98943332,828389229139.8898
O2,-13.9,4.0,500,18.671354384186696,431.00731872348075,11655.855910322738,9335.677192093339,87785604.50476195,831385004059.5032
O2,-13.9,4.0,1000,18.681290736154345,431.3336355666004,11666.176574090294,9340.64536807731,87877592.2358726,832671885374.9485
O2,-13.9,4.0,5000,18.68843906996146,431.5684283197301,11673.603179971296,9344.219534980937,87943798.46925765,833598486172.6685
O2,-13.9,5.0,0,7.444656580356931,113.01013733924734,2362.6152714558293,3722.3282901784532,14345362.651733473,57151244286.65044
O2,-13.9,5.0,0.1,7.464864994842209,113.45994078253474,2373.9805054314766,3732.4324974210786,14422082.349494472,57603085871.07647
O2,-13.9,5.0,5,10.883650222522242,197.30834627689234,4620.035484217451,5441.825111261107,30307926.606786177,172611575323.67273
O2,-13.9,5.0,10,14.203776419353234,290.93624642035104,7337.898708207987,7101.888209676642,51222612.05371709,375028316386.1753
O2,-13.9,5.0,25,17.358044307864645,388.41161806949964,10317.966816917015,8679.022153932301,76042519.79499164,672480671410.5173
O2,-13.9,5.0,50,18.218406668681574,416.19537179462986,11188.497481478546,9109.20333434095,83642386.05726035,774090461062.192
O2,-13.9,5.0,75,18.426662923551866,422.9901616581278,11402.620201615317,9213.331461775973,85535190.1486432,800102201978.9951
O2,-13.9,5.0,100,18.511886660873913,425.77837076089446,11490.61851192365,9255.943330436852,86315745.24289772,810908991082.8815
O2,-13.9,5.0,250,18.630306133406567,429.6598897200005,11613.25079086002,9315.153066703306,87406091.44752859,826082485076.3922
O2,-13.9,5.0,500,18.659222153281867,430.6089675197747,11643.258370916987,9329.611076640896,87673351.85354593,829815487737.2622
O2,-13.9,5.0,1000,18.671628102593075,431.0163070413371,11656.140176580122,9335.81405129635,87788137.87587127,831420436625.7036
O2,-13.9,5.0,5000,18.68055513057183,431.30947573998156,11665.412417824755,9340.27756528591,87870780.6083557,832576570820.5894
O2,-13.9,6.0,0,6.6442666462787185,95.68625254221496,1932.0827655577737,3322.133323139369,11469940.170826385,41081801394.76067
O2,-13.9,6.0,0.1,6.663586416100973,96.09283902508963,1942.0176823417187,3331.7932080504843,11535593.92296869,41429165721.04808
O2,-13.9,6.0,5,10.042843821068894,175.36410696785532,4011.1029051282108,5021.421910534437,25866774.302512966,136561055313.2084
O2,-13.9,6.0,10,13.549981825713576,271.6993285543978,6765.996480149763,6774.990912856763,46679673.06284036,326910850414.4979
O2,-13.9,6.0,25,17.109086235804924,380.461018502563,10070.406354718554,8554.543117902387,73909522.72870395,644798987999.7179
O2,-13.9,6.0,50,18.121288621927725,413.0357994681195,11089.090480440964,9060.644310963895,82766781.60118605,762151233036.4839
O2,-13.9,6.0,75,18.36908723468706,421.108988093938,11343.292584481176,9184.543617343485,85009823.23860884,792854740916.5203
O2,-13.9,6.0,100,18.470809954571486,424.43394265377015,11448.177529044426,9235.404977285823,85939095.2454492,805688461658.8018
O2,-13.9,6.0,250,18.61246219995146,429.0744679886261,11594.74554807609,9306.231099975697,87241365.40694615,823784338908.397
O2,-13.9,6.0,500,18.647105678646707,430.2112213641469,11630.68151215175,9323.55283932329,87561315.0672742,828249938636.8158
O2,-13.9,6.0,1000,18.6619754595856,430.6993622213278,11646.116895434734,9330.987729792858,87698820.47574507,830171506508.4043
O2,-13.9,6.0,5000,18.67267784024366,431.05077855974884,11657.230386713449,9336.338920121807,87797853.94054763,831556333211.0939
O2,-13.9,8.0,0,5.468424181786668,72.08892209515128,1371.537578015577,2734.212090893301,7824448.866853709,23379384986.664932
O2,-13.9,8.0,0.1,5.485878140669258,72.42203243028476,1379.2106879225544,2742.939070334618,7873514.42630826,23595568876.52036
O2,-13.9,8.0,5,8.698807113446911,142.01216862497196,3112.3685635447896,4349.403556723494,19490236.812955566,89874079212.46368
O2,-13.9,8.0,10,12.407734897077052,238.9932245408126,5808.622704187099,6203.867448538512,39241295.12081688,252907044292.68085
O2,-13.9,8.0,25,16.631996791591206,365.34085903052005,9601.616812223814,8315.998395795586,69905067.33750251,593852775052.5961
O2,-13.9,8.0,50,17.930126041047345,406.8337600409833,10894.26102140115,8965.063020523798,81056454.53195769,739002870605.2979
O2,-13.9,8.0,75,18.255008554556888,417.38766107309283,11226.03602148879,9127.504277278596,83973553.5496983,778621568321.706
O2,-13.9,8.0,100,18.38920100539489,421.76593732499026,11364.0071255543,9194.600502697522,85193177.56747507,795381717784.3037
O2,-13.9,8.0,250,18.576876681502647,427.9075519899418,11557.869249017669,9288.438340751187,86913311.75262102,819213680086.1149
O2,-13.9,8.0,500,18.622919875567543,429.4175390989267,11605.589654553038,9311.459937783844,87337886.87700444,825130691943.762
O2,-13.9,8.0,1000,18.642700083318342,430.0666211224838,11626.109590326152,9321.350041659154,87520595.4371004,827681176807.3181
O2,-13.9,8.0,5000,18.656943173154374,430.5341489997708,11640.892467683258,9328.47158657731,87652273.57684855,829520877434.7684
O2,-13.9,9.0,0,5.023883368218122,63.78862312506327,1182.8590784620508,2511.9416841090733,6626149.956490912,18305932942.705196
O2,-13.9,9.0,0.1,5.04045814471521,64.09165821238487,1189.6592560506124,2520.229072357606,6669053.579873854,18480543427.520706
O2,-13.9,9.0,5,8.15323238359151,129.13000200327383,2775.2675644663987,4076.6161917957543,17156394.836018916,74438353523.47986
O2,-13.9,9.0,10,11.905908135416727,225.0101182662536,5405.659518782366,5952.954067708393,36174438.07455316,224233529985.02094
O2,-13.9,9.0,25,16.403292649662077,358.14792521462095,9379.56275549304,8201.646324830974,68024206.08576518,570393799065.3267
O2,-13.9,9.0,50,17.836049254365385,403.7899600801782,10798.791159911741,8918.02462718269,80221168.32993364,727781352500.5908
O2,-13.9,9.0,75,18.19849892207334,415.54723238038287,11168.09726985544,9099.249461036738,83462532.98346372,771633231008.6276
O2,-13.9,9.0,100,18.3486663622391,420.4422605130914,11322.274154397051,9174.333181119622,84823867.05754165,790294542922.5394
O2,-13.9,9.0,250,18.55913490101389,427.32604959858844,11539.49790283214,9279.567450506944,86749980.6211896,816941087905.1158
O2,-13.9,9.0,500,18.61085048601327,429.0216004488553,11593.074565040228,9305.42524300668,87226494.3711521,823576969391.2925
O2,-13.9,9.0,1000,18.633077319181663,429.7508235598242,11616.125520533857,9316.538659590871,87431687.2413684,826439764590.3951
O2,-13.9,9.0,5000,18.64908577962003,430.27621592253337,11632.736554864001,9324.542889809927,87579619.57806867,828505652396.6858
O2,-13.9,10.0,0,4.64618432864398,57.02221779709834,1032.8864459879076,2323.0921643219863,5685783.191311829,14617447974.884682
O2,-13.9,10.0,0.1,4.661937154080309,57.2990351727059,1038.9494624184083,2330.96857704014,5723574.513204639,14760430155.213682
O2,-13.9,10.0,5,7.672053908867529,118.10573208448506,2491.8831332243835,3836.0269544337657,15220351.523017151,62372433523.443794
O2,-13.9,10.0,10,11.443095881820357,212.3349928630965,5044.003610240379,5721.547940910173,33455088.36099189,199762301747.83716
O2,-13.9,10.0,25,16.180792945465633,351.18528073437136,9165.226054674018,8090.396472732851,66218509.00595922,548160652647.0548
O2,-13.9,10.0,50,17.74295452962284,400.78344228717924,10704.587159506007,8871.477264811465,79398770.04278015,716787001341.8726
O2,-13.9,10.0,75,18.14233806881507,413.72011303282,11110.611775701773,9071.169034407521,82956178.23946397,764728681946.0486
O2,-13.9,10.0,100,18.308310024114615,419.12540197178987,11280.773664481658,9154.155012057376,84456960.60163493,785250869462.4572
O2,-13.9,10.0,250,18.54142697664059,426.7458455568342,11521.170899921988,9270.713488320243,86587110.95560086,814676934563.1642
O2,-13.9,10.0,500,18.598796730507626,428.62626176588117,11580.579974808415,9299.39836525383,87115315.52652436,822027164140.5322
O2,-13.9,10.0,1000,18.62346448384478,429.43540713476114,11606.154475447851,9311.732241922298,87342914.89106804,825200845738.9214
O2,-13.9,10.0,5000,18.641235001600585,430.01853684982296,11624.58932327908,9320.617500800376,87507056.16660702,827492091358.6694
O2,-13.9,12.0,0,4.038891060581066,46.72050931215877,812.0507370739074,2019.4455302905264,4323808.559927787,9779439051.259583
O2,-13.9,12.0,0.1,4.053177850417401,46.954401776175985,816.9549552600204,2026.5889252086845,4353722.30781246,9878801270.640415
O2,-13.9,12.0,5,6.862094823833123,100.30425032386134,2045.422127252828,3431.0474119165133,12220940.447258657,45111382187.9948
O2,-13.9,12.0,10,10.617628630059919,190.2804212301303,4423.642168540373,5308.81431502996,28865251.703841783,160602352329.96454
O2,-13.9,12.0,25,15.753423615491435,337.911045856461,8758.306093280502,7876.711807745796,62817041.17139664,507061127671.64655
O2,-13.9,12.0,50,17.559650391308203,394.87974422984024,10519.887654250979,8779.82519565407,77791587.94024381,695457049322.4302
O2,-13.9,12.0,75,18.03104986314572,410.1052711855073,10996.981652974326,9015.524931573038,81957240.37353517,751165953212.35
O2,-13.9,12.0,100,18.228127577567893,416.5119455094478,11198.463209697924,9114.063788784008,83730276.72586945,775292173078.374
O2,-13.9,12.0,250,18.506112309338995,425.58931645137886,11484.649350595242,9253.056154669524,86262749.0773808,810173787773.9436
O2,-13.9,12.0,500,18.57473600029032,427.8373792579552,11555.652112208458,9287.368000145125,86893596.6365799,818939256143.3918
O2,-13.9,12.0,1000,18.60426853816634,428.8057151449496,11586.251368291945,9302.13426908319,87165776.62013528,822730463075.4731
O2,-13.9,12.0,5000,18.625553258715016,429.5039393297273,11608.320854257854,9312.776629357739,87362200.50330947,825469947633.201
O2,-13.9,14.0,0,3.5720019749460814,39.30973845462091,659.589728234816,1786.0009874730326,3402712.1293583508,6885444182.246215
O2,-13.9,14.0,0.1,3.585040528220232,39.510462378662126,663.6408334224723,1792.5202641101137,3426946.5932691745,6957308426.156992
O2,-13.9,14.0,5,6.206823952528509,86.63962208095059,1713.325983611568,3103.4119762642595,10033159.631159922,33723493355.821484
O2,-13.9,14.0,10,9.903241408831143,171.79828249880092,3913.3920368606623,4951.620704415576,25163027.577270143,131104274473.83224
O2,-13.9,14.0,25,15.348048837493977,325.4439063065988,8378.254106116015,7674.024418746977,59671983.99359098,469990275450.3619
O2,-13.9,14.0,50,17.38009498916274,389.11778209154903,10339.989221181124,8690.047494581431,76232875.73465282,674969205326.2998
O2,-13.9,14.0,75,17.92111865520764,406.54209007615714,10885.108457548173,8960.559327603834,80976296.7520613,737923613528.4636
O2,-13.9,14.0,100,18.148644397124084,413.92518397721494,11117.062085479694,9074.322198562098,83012961.92427075,765501980317.6461
O2,-13.9,14.0,250,18.47093190947249,424.437932691547,11448.303460206607,9235.465954736357,85940212.31032929,805703928651.2698
