operator,binding_energy,repressor,inducer_uM,m1p0,m2p0,m3p0,m0p1,m1p1,m0p2,m2p1,m1p2,m0p3
O2,-13.9,1220.0,50,1.8672145097646486,13.414532939132533,162.1863751329942,1154.7107847237205,2761.7897052277353,1982465.2348210956,22028.721483363563,5490268.102464814,3945239417.9521794
O2,-13.9,1220.0,75,2.9503499527903805,25.90565872939044,366.51997357259836,1824.5364119625253,6551.705666821998,4699033.592249631,63639.265456642446,18963848.355328705,13677224186.612234
O2,-13.9,1220.0,100,3.849724087127215,38.480689716844616,600.4977703223975,2380.7215452218043,10901.722057435407,7816635.962126742,120194.01814807812,39650655.58111572,28654112771.082645
O2,-13.9,1220.0,250,6.625393913864273,87.63927676994717,1673.1755815901201,4097.233329349422,31085.870001793093,22283883.797814965,449737.11284371174,182573459.9266866,132482520879.50235
O2,-13.9,1220.0,500,8.027539807390594,117.33748965640879,2398.403230294282,4964.339323787429,45088.44018935376,32322986.205975577,718004.2316475018,314346377.8507348,228466600996.80167
O2,-13.9,1220.0,1000,8.827257282960291,135.48568731772073,2861.2775222384166,5458.895416524101,54197.2310734895,38854645.77261272,904326.4622886801,411319884.0195786,299198772329.0923
O2,-13.9,1220.0,5000,9.508069109671272,151.5602942245813,3281.596002198851,5879.918654171131,62587.04536731867,44871503.28645911,1082662.293038611,507578589.0089558,369472938983.29504
O2,-13.9,1740.0,0,0.027291878642653606,0.11125096897973379,0.8330704458709252,16.877697495728857,5.610845469390763,4099.640792142295,25.204696067400686,2285.4590493412866,1603744.5051477118
O2,-13.9,1740.0,0.1,0.027414862630376517,0.11175851257422258,0.8369127389056032,16.953752463281617,5.638478899439561,4119.796083890889,25.330452819146807,2297.3447665820377,1612087.7929933025
O2,-13.9,1740.0,5,0.05728909949185829,0.23669494517717862,1.7938825051861809,35.42838536519309,12.9753291133929,9462.527988051075,59.18587903593874,5637.067103111502,3957798.128189426
O2,-13.9,1740.0,10,0.12908044873026972,0.550288249761594,4.288492986298342,79.82512860991595,35.689962238684785,25939.27772294401,168.50102472303752,17793.12739723878,12515450.286590395
O2,-13.9,1740.0,25,0.5091519214180573,2.5173689028995274,22.327445635032095,314.86647827857973,275.3431372665726,198614.70606574038,1515.294781786169,228595.69348897517,162266250.69136703
O2,-13.9,1740.0,50,1.3619291067736288,8.694738491512426,95.54838250125937,842.23544588738,1540.4690030116494,1106698.7509865672,10936.11004157162,2403519.8109185793,1722340113.1359909
O2,-13.9,1740.0,75,2.2034413388636196,16.958692625774333,216.56031571371358,1362.638009785501,3767.7441587280255,2703612.7019593148,32159.159077044467,8555834.732301552,6156565389.723696
O2,-13.9,1740.0,100,2.9334026540600013,25.686996740039945,362.6697631089027,1814.0559701145344,6480.172179563024,4647764.823273871,62777.24709041729,18665551.183176104,13461493257.91079
O2,-13.9,1740.0,250,5.385250387970022,63.929201548890134,1131.0100451552134,3330.311801570842,20817.767140578366,14923584.30155332,271283.80906249955,101681765.0247614,73665543409.06493
O2,-13.9,1740.0,500,6.752543978544451,90.21236075311951,1734.1804626298544,4175.864655425472,32251.493350192126,23119490.88923727,471084.42744595674,192659513.4305575,139822721341.4846
O2,-13.9,1740.0,1000,7.5759675086540685,107.46464244844633,2152.4734527146975,4685.080899033362,40303.868119180464,28892457.76700799,623618.3459119096,266819167.33412278,193827900599.11258
O2,-13.9,1740.0,5000,8.303766832709984,123.51253501797578,2554.401484641487,5135.161838983315,48143.0954132605,34513296.77034349,779567.4390992436,345947124.70944273,251508305742.51346
O3,-9.7,1.0,0,14.34677662032,278.90119445955565,6843.324997761958,8872.240909078708,138613.54804054188,99424242.849887,2891555.472618181,1618548224.3542671,1183470580673.2488
O3,-9.7,1.0,0.1,14.347068175103425,278.9113168004314,6843.66516599557,8872.421224655804,138619.1258322345,99428242.70938294,2891717.4093284537,1618645090.4994524,1183541454532.3564
O3,-9.7,1.0,5,14.380890397311086,280.08680688425704,6883.202160917736,8893.33732151627,139266.9227614675,99892804.03765234,2910542.8970339256,1629908209.2026665,1191782966713.6423
O3,-9.7,1.0,10,14.398214332126212,280.68983489785325,6903.5105112553865,8904.050716427038,139599.31318049706,100131174.87153813,2920216.7131170505,1635697426.2875385,1196019097832.3025
O3,-9.7,1.0,25,14.408553836802106,281.0500439238886,6915.64970591349,8910.444816451083,139797.88372237206,100273577.46077871,2926000.470133732,1639159136.9527817,1198552129931.229
O3,-9.7,1.0,50,14.410754539326595,281.1267414725515,6918.235252377512,8911.805739194264,139840.16563055242,100303899.6991221,2927232.470711387,1639896563.1245685,1199091725690.8572
O3,-9.7,1.0,75,14.411256444465414,281.1442352808696,6918.825029814176,8912.11611224711,139849.80977201348,100310815.50232121,2927513.4985446036,1640064771.445781,1199214805689.9475
O3,-9.7,1.0,100,14.411458561918014,281.15127993714316,6919.062528605918,8912.24111907362,139853.69319229067,100313600.94873287,2927626.675085303,1640132519.523106,1199264377482.057
O3,-9.7,1.0,250,14.411736358223129,281.16096261491316,6919.388971937621,8912.412923585123,139859.03172600153,100317429.318128,2927782.2375030625,1640225635.2158198,1199332513887.4143
O3,-9.7,1.0,500,14.41180365312551,281.163308243664,6919.468054453779,8912.454545240309,139860.32541136403,100318356.95248507,2927819.92604533,1640248195.4190776,1199349025502.9648
O3,-9.7,1.0,1000,14.411832496584603,281.1643138711544,6919.501964229835,8912.47236098411,139860.8793089176,100318753.78712198,2927836.0710064294,1640257852.767581,1199356087746.4583
O3,-9.7,1.0,5000,14.411853211125804,281.16503549448515,6919.526279687984,8912.485167145673,139861.27698752613,100319038.83069713,2927847.6638432792,1640264789.9976497,1199361158565.6018
O3,-9.7,2.0,0,14.282195330667488,276.66342211663283,6768.244052482665,8832.302977680467,137380.8386997667,98540217.65990755,2855834.495389089,1597187155.6705353,1167840242338.2356
O3,-9.7,2.0,0.1,14.282773288921577,276.6834092919391,6768.913572902739,8832.660377663526,137391.84583458476,98548111.27076831,2856152.861934332,1597377478.3152456,1167979504128.3376
O3,-9.7,2.0,5,14.349969666656321,279.01206299594133,6847.0510950331145,8874.215564831242,138674.639397706,99468054.36971027,2893329.2257552883,1619609289.2252014,1184246992967.3198
O3,-9.7,2.0,10,14.384510244994289,280.2127576471609,6887.442401484295,8895.57592690611,139336.3440440067,99942589.07742743,2912562.514212353,1631116754.7669976,1192667295961.6152
O3,-9.7,2.0,25,14.405164793950146,280.9319514711048,6911.669261669356,8908.348946962924,139732.78089574125,100226889.34207417,2924103.8449872476,1638023918.198846,1197721454967.8655
O3,-9.7,2.0,50,14.409564711497872,281.0852730454795,6916.837274642612,8911.069930137608,139817.3038091914,100287504.72404078,2926566.319487853,1639497832.3315709,1198799959185.7
O3,-9.7,2.0,75,14.410568293503756,281.12025016150466,6918.016416023111,8911.690602075098,139836.58760585423,100301334.28364405,2927128.2107372447,1639834163.1912131,1199046069744.535
O3,-9.7,2.0,100,14.410972612220936,281.1343424805186,6918.491511017961,8911.940587425283,139844.3559475036,100306904.64964734,2927354.5742118014,1639969648.2643907,1199145206308.8303
O3,-9.7,2.0,250,14.41152820031304,281.1537069970981,6919.144350300678,8912.284183386368,139855.0319035874,100314560.92471161,2927665.6695428174,1640155863.3892577,1199281465792.2827
O3,-9.7,2.0,500,14.411662760391772,281.15839708033064,6919.302470208939,8912.367423598758,139857.6178131173,100316415.7914282,2927741.031079149,1640200976.7774725,1199314477857.9263
O3,-9.7,2.0,1000,14.411720410520646,281.16040668764083,6919.370227338191,8912.40305678442,139858.72527165047,100317209.27782485,2927773.3064451306,1640220285.3562925,1199328597294.168
O3,-9.7,2.0,5000,14.411761862090893,281.161851963426,6919.418965037081,8912.428667413877,139859.52170729608,100317780.62324816,2927796.5132149747,1640234177.9801266,1199338770215.7786
O3,-9.7,3.0,0,14.218192881557693,274.45439517700447,6694.365391112255,8792.722988505975,136164.60570333933,97668006.91164559,2820722.427937951,1576203642.5038877,1152486269308.642
O3,-9.7,3.0,0.1,14.219052062401053,274.48399207870693,6695.353656588978,8793.254311079168,136180.8966451056,97679689.04950923,2821191.8717974136,1576484092.3521936,1152691467376.9875
O3,-9.7,3.0,5,14.319181673040505,277.943938645983,6811.177867075559,8855.175856292002,138086.15088551558,99046025.82074821,2876256.375977849,1609397731.2869222,1176774966130.2192
O3,-9.7,3.0,10,14.370832237523242,279.7369835330302,6871.429082024263,8887.117234299663,139074.1215409106,99754539.05565536,2904936.0930066146,1626553324.2447684,1189328116995.9
O3,-9.7,3.0,25,14.40177722663852,280.81393410409925,6907.6920059301265,8906.254069140512,139667.72278575663,100180234.40635893,2922208.890628391,1636889753.994558,1196891560936.1401
O3,-9.7,3.0,50,14.408375039604659,281.0438130417637,6915.4396693983745,8910.334245655335,139794.44872374248,100271114.09051983,2925900.3894968284,1639099233.4779766,1198508298395.7522
O3,-9.7,3.0,75,14.409880325271297,281.09627268529925,6917.208085588264,8911.265125721819,139823.36881628988,100291853.89098126,2926743.0291716224,1639603600.3004286,1198877356048.972
O3,-9.7,3.0,100,14.410486705563992,281.1174065566746,6917.920546253185,8911.640078357717,139835.01887186678,100300208.40553203,2927082.4997568107,1639806789.8199396,1199026033457.5913
O3,-9.7,3.0,250,14.411319980592125,281.14644954261695,6918.899675532373,8912.155444073767,139851.03119202534,100311691.87894124,2927549.089780762,1640086082.914443,1199230400635.197
O3,-9.7,3.0,500,14.411521917237222,281.15348793869737,6919.136961297316,8912.280300795128,139854.91124869604,100314474.39334524,2927662.15197218,1640153758.9123313,1199279925850.9685
O3,-9.7,3.0,1000,14.411608316115018,281.15649956322636,6919.2385023150855,8912.333753429606,139856.57162118994,100315665.53394252,2927710.545122354,1640182728.090841,1199301125040.0867
O3,-9.7,3.0,5000,14.411670533960068,281.1586682739202,6919.311617295056,8912.37217312404,139857.76608182126,100316521.44844472,2927745.358776209,1640203555.386884,1199316358012.9
O3,-9.7,5.0,0,14.091893508616566,270.12058508255797,6550.115864039419,8714.617775617271,133780.40218576163,95958195.37554923,2752272.8138556965,1535336176.5016892,1122583206174.4888
O3,-9.7,5.0,0.1,14.093300228160018,270.16866959471986,6551.711307633823,8715.48768288146,133806.84104998852,95977155.4824227,2753029.08742938,1535787413.5418715,1122913375563.4734
O3,-9.7,5.0,5,14.258000408072164,275.82732386199376,6740.253739686115,8817.34048872605,136920.42911641177,98210036.0336382,2842527.293123648,1589232952.278535,1162019964437.435
O3,-9.7,5.0,10,14.343554083310478,278.7893228670885,6839.565768464377,8870.248080055018,138551.90742804375,99380038.57045351,2889766.0915864334,1617477863.9803054,1182687382091.6492
O3,-9.7,5.0,25,14.395007015389119,280.5781435953157,6899.747725572683,8902.067260307047,139537.74519111984,100087022.06136875,2918424.1207637354,1634624592.027721,1195234075678.9128
O3,-9.7,5.0,50,14.405996442286584,280.9609282821866,6912.645892314026,8908.86323267912,139748.75453406922,100238344.98652062,2924569.1764467526,1638302437.6663601,1197925257437.899
O3,-9.7,5.0,75,14.408504489097307,281.0483241783844,6915.591734531155,8910.41430086855,139796.93569643027,100272897.8582685,2925972.848464743,1639142607.3271406,1198540038482.063
O3,-9.7,5.0,100,14.409514895106026,281.0835368883197,6916.778747373464,8911.039123178347,139816.34689411917,100286818.65293135,2926538.436075045,1639481144.0066924,1198787752085.8083
O3,-9.7,5.0,250,14.41090369735964,281.1319402419603,6918.410516397592,8911.897976784072,139843.03184330848,100305954.60456365,2927315.986511782,1639946546.2295382,1199128294030.8774
O3,-9.7,5.0,500,14.411240175375085,281.14366814065625,6918.80590776236,8912.106064032974,139849.49737429476,100310591.8184147,2927504.3928485573,1640059326.5124755,1199210826071.6553
O3,-9.7,5.0,1000,14.411384272241161,281.148690676743,6918.975234660236,8912.195141533637,139852.26535197545,100312576.85068919,2927585.0610883147,1640107610.0747955,1199246153062.101
O3,-9.7,5.0,5000,14.411487761736812,281.15229754366345,6919.096831892637,8912.259174819534,139854.25457560227,100314003.6463595,2927643.0259924443,1640142309.5640564,1199271547240.261
O3,-9.7,7.0,0,13.967818256385534,265.89590135205924,6410.384957675914,8637.887949732916,131458.67325014813,94293183.55733493,2686105.670643695,1495881761.0100625,1093714479335.8383
O3,-9.7,7.0,0.1,13.96975316301084,265.9615339675899,6412.549015343594,8639.084517023632,131494.7237648548,94319037.37813811,2687129.3676467924,1496491796.6625636,1094160845970.9138
O3,-9.7,7.0,5,14.197339627164721,273.73651901445356,6670.40778874337,8779.827066058013,135769.5003323541,97384660.6192309,2809344.123898535,1569406686.6486332,1147512851693.969
O3,-9.7,7.0,10,14.316379288873776,277.84681519895867,6807.9186834278435,8853.442824073989,138032.64757924303,99007656.10885409,2874705.683601379,1608470386.1366882,1176096403960.3472
O3,-9.7,7.0,25,14.38824311209669,280.3426696640916,6891.816789326849,8897.8843893551,139407.95000143815,99993940.70879607,2914646.134593678,1632363642.8737383,1193579678357.7954
O3,-9.7,7.0,50,14.40361852307072,280.8780785441898,6909.853614825133,8907.392711171573,139703.0825323473,100205591.89076155,2923238.770470344,1637506152.8975775,1197342594918.1023
O3,-9.7,7.0,75,14.407128939560996,281.0003899325317,6913.975980374589,8909.563637423484,139770.51015634293,100253946.48371151,2925202.956601563,1638681781.1318295,1198202830683.6812
O3,-9.7,7.0,100,14.408543217127438,281.0496738337736,6915.637230338979,8910.438248956816,139797.6796984016,100273431.38741025,2925994.525654027,1639155581.8860474,1198549531737.1624
O3,-9.7,7.0,250,14.410487395431405,281.11743070684753,6917.921362951979,8911.640525154864,139835.03256220618,100300217.59608527,2927082.897387745,1639807020.6871483,1199026191553.2412
O3,-9.7,7.0,500,14.410958436445082,281.13384825275233,6918.474844939637,8911.93183487949,139844.08371433464,100306709.52215809,2927346.6403569574,1639964901.1357374,1199141732451.3767
O3,-9.7,7.0,1000,14.411160096605203,281.1408770012563,6918.711809012832,8912.05654383711,139847.9585326248,100309487.59562097,2927459.5551609257,1640032478.5137644,1199191168923.4373
O3,-9.7,7.0,5000,14.411305049057667,281.1459290685776,6918.882127205483,8912.146184418978,139850.74324530916,100311485.86312209,2927540.711306484,1640081070.409203,1199226735978.2764
O3,-9.7,11.0,0,13.726108994687785,257.7592545326691,6143.75892949132,8488.41166419867,126994.06128230615,91091411.32537389,2560240.1053592223,1420972159.6588006,1038904397914.1226
O3,-9.7,11.0,0.1,13.729045450424328,257.8573633296502,6146.9541061075615,8490.227610201175,127047.83817398011,91129977.89464171,2561745.336407073,1421866882.5829775,1039559054814.6943
O3,-9.7,11.0,5,14.07755355265352,269.63065659695235,6533.866541535408,8705.749745949379,133511.03098192727,95765017.46658622,2744571.164913625,1530741228.828305,1119221063488.1797
O3,-9.7,11.0,10,14.262337573324462,275.9771113530369,6745.265723256767,8820.022616043285,137002.9043656428,98269185.01173459,2844909.696057499,1590656885.6566737,1163061924946.7224
O3,-9.7,11.0,25,14.374734425457719,279.87267659472144,6875.995049635694,8889.530424757406,139148.9058550698,99808169.9307673,2907110.4878057544,1627854357.510489,1190280117293.0962
O3,-9.7,11.0,50,14.39886504289901,280.7124977531881,6904.274073284158,8904.453123674339,139611.80590269793,100140133.99664344,2920580.4868470132,1635915144.2664053,1196178409863.886
O3,-9.7,11.0,75,14.404378644783245,280.90456112321004,6910.746131004185,8907.862796573409,139717.6815888688,100216060.96193479,2923664.015384589,1637760665.169057,1197528821347.1885
O3,-9.7,11.0,100,14.406600370927913,280.9819715830348,6913.355161277953,8909.236737964422,139760.35613667587,100246664.91712508,2924907.142286857,1638504726.8681934,1198073280150.3848
O3,-9.7,11.0,250,14.409654851306687,281.0884144837283,6916.9431742919205,8911.125670550584,139819.0362249448,100288746.95678316,2926616.7879862143,1639528039.6821628,1198822067754.7207
O3,-9.7,11.0,500,14.410395006970788,281.11421060768953,6917.812804141804,8911.583394970192,139833.2575520766,100298945.24656594,2927031.1711058943,1639776067.8301044,1199003552672.0024
