operator,binding_energy,repressor,inducer_uM,lambda_m0p1,lambda_m0p2,m0p3,m1p0,m1p1,m1p2,m2p0,m2p1,m3p0
O2,-13.9,22.0,5000.0,0.0003259081020252155,-1.967602767111154e-08,1168484485220.1487,14.279140341899412,137388.67744905624,1598220884.5906086,277.389350469377,2864626.911929499,6808.803001036038
O2,-13.9,60.0,0.0,-0.0014011158868588072,-4.5333359618432895e-07,394528391.9377484,0.751611367330436,532.8939551587852,553713.4536374642,4.032907557421087,3183.5750019071843,38.353115697526285
O2,-13.9,60.0,0.1,-0.00137822662095114,-4.6042872617059586e-07,398535017.90930456,0.7548270398854451,536.856345859092,559313.2260511224,4.054330919879319,3210.5438681883643,38.590416786156176
O2,-13.9,60.0,5.0,0.00018246081322936846,-4.4489664134402647e-07,2193799356.799216,1.4949871080025552,1828.161626513145,3058854.87025941,9.864647658967623,13408.903242703502,111.36365779680573
O2,-13.9,60.0,10.0,0.0005490294755800754,-2.088321785541037e-07,14227489567.577312,2.992794726292463,6732.56195218548,19724662.142617077,26.456381723642718,65829.79350038718,376.2540356428576
O2,-13.9,60.0,25.0,0.0004380353094411236,-5.421258796647937e-08,182906605564.6573,7.422796750069803,38740.11359898916,251828373.84521663,104.180420642565,593346.7758191915,2071.67343411383
O2,-13.9,60.0,50.0,0.0003682801109178416,-3.000982907687107e-08,534937325462.9042,10.832676061362115,80566.90180132257,733949237.8791289,184.33207277493335,1482894.4084031687,4163.935984009878
O2,-13.9,60.0,75.0,0.0003500603135054238,-2.528904827626634e-08,731886230329.5298,12.10013016348653,99793.83516362644,1002989649.4391887,217.35183642488784,1933182.501128589,5081.746861731487
O2,-13.9,60.0,100.0,0.00034261787072016787,-2.348790503270538e-08,838973785093.015,12.698502112529425,109549.99499093293,1149123231.2386172,233.45028168306544,2169020.3129321854,5538.099282334249
O2,-13.9,60.0,250.0,0.0003322819115576643,-2.1107476538152835e-08,1023561709294.8796,13.624456492246267,125496.48102819287,1400798578.8542035,258.9526694490806,2563676.459621346,6271.443852301645
O2,-13.9,60.0,500.0,0.0003297637864584044,-2.0547714837253493e-08,1076368705526.9218,13.86945821320708,129887.26612035776,1472751911.2020135,265.8142355673006,2674169.3485767283,6470.76308485862
O2,-13.9,60.0,1000.0,0.0003286845860507598,-2.031013752125074e-08,1100096237776.6829,13.97705389794474,131838.0975202239,1505076114.28562,268.84206277630193,2723498.8759208955,6558.973072562055
O2,-13.9,60.0,5000.0,0.0003279084987266831,-2.014013922829971e-08,1117586909706.3662,14.05542574171223,133267.72020946347,1528901351.631575,271.0530010108294,2759739.703600271,6623.481605155897
O2,-13.9,124.0,0.0,-0.004399830530813012,8.307730840487909e-08,84254430.24265179,0.3737430159236007,166.9555436227073,119022.45219245565,1.7582743096441245,873.6065903349312,14.93935093469961
O2,-13.9,124.0,0.1,-0.0043806876179271256,8.269092267304514e-08,85014384.86059985,0.3753864533974063,168.11850816037463,120091.57737694394,1.7671052930967472,880.2511122938232,15.02249882170256
O2,-13.9,124.0,5.0,-0.001333459212736118,-4.6720305572801176e-07,410493257.603903,0.7643010481664554,548.6134289910001,576025.1178819439,4.11764726627623,3290.7728548658533,39.29338024421147
O2,-13.9,124.0,10.0,0.00027050847144858425,-4.1646250569578134e-07,2716356197.4387827,1.6219686330066583,2125.351675178029,3784726.5843096925,11.030328091533272,16059.755115622844,127.6053793904905
O2,-13.9,124.0,25.0,0.0005148317766777445,-1.0316551879884953e-07,56171976773.1631,4.8921553391352735,17293.81629100851,77591115.7540089,55.25277490366433,214730.9512431034,943.1240667291336
O2,-13.9,124.0,50.0,0.00041055071611346587,-4.3321806895952515e-08,274544330167.8079,8.563981031281596,51109.162236199525,377529533.4066353,129.42065388005344,840250.7718056466,2705.1273300429502
O2,-13.9,124.0,75.0,0.00037614576936598177,-3.2283793918055254e-08,467782610281.636,10.332245841018018,73518.51060548339,642117478.3867105,171.7302284511106,1323326.1311582779,3820.943809865993
O2,-13.9,124.0,100.0,0.00036158184706700116,-2.8222528138551805e-08,598349883324.3342,11.269361378804266,86969.43919124974,820616612.2247328,195.5354368263911,1630527.256442683,4472.393399612323
O2,-13.9,124.0,250.0,0.0003405524593854611,-2.3001260550977693e-08,872190903508.3555,12.874101030183162,112495.05888721817,1194432359.3622062,238.2327327459361,2241083.2760425326,5674.6852513766125
O2,-13.9,124.0,500.0,0.0003353795901230019,-2.1806687260931246e-08,963149584801.206,13.334083115565882,120385.24618327193,1318458351.6241288,250.88090201736992,2436015.803910467,6038.029073350394
O2,-13.9,124.0,1000.0,0.0003331573349187587,-2.130387611309178e-08,1005999949513.1096,13.541197583623154,124020.64084965955,1376865069.3391616,256.6314723217564,2526707.1209684336,6204.201773678644
O2,-13.9,124.0,5000.0,0.0003315576005799278,-2.0945682096138583e-08,1038396543089.0286,13.694081139427285,126736.98609831711,1421014082.0389626,260.8978907947348,2594817.380036017,6327.867213137947
O2,-13.9,260.0,0.0,-0.009013137647882991,1.7545446681668233e-07,21640267.21618805,0.18069781425810424,56.45560459983096,30721.346757763964,0.7873272555836439,272.8222875630281,6.2552861539988776
O2,-13.9,260.0,0.1,-0.008973496990544061,1.7467295075728247e-07,21804640.85580813,0.18150336108898055,56.809056820527296,30953.99938302865,0.7911027304387873,274.6279318399651,6.287144408721934
O2,-13.9,260.0,5.0,-0.0043859539488268024,8.280102886343821e-08,84794973.03458576,0.3749129147113193,167.78302802368924,119782.90741271069,1.7645597719264758,878.3337773709435,14.998524417365825
O2,-13.9,260.0,10.0,-0.0010866468346399601,-4.987625416590667e-07,488315211.0414927,0.8219409803848191,622.8167420936322,684739.7342818537,4.509242294114731,3804.0889624577558,43.693873457569616
O2,-13.9,260.0,25.0,0.000542142558324232,-2.237149098774569e-07,12275665925.414251,2.836899404034193,6080.223934891063,17025653.07357283,24.455337637985245,58004.612498102004,341.1415172928413
O2,-13.9,260.0,50.0,0.00048139437881948685,-7.697571676402404e-08,96590390251.01357,5.926465372667754,25052.57764549059,133227566.44425093,73.95748640182221,342635.5924593068,1355.620530911742
O2,-13.9,260.0,75.0,0.0004261577915998344,-4.930548681120634e-08,217083210027.61368,7.884368502952634,43543.3453800067,298730393.22881866,114.17701745400727,687242.9146115703,2319.1968467505253
O2,-13.9,260.0,100.0,0.0003991785260768444,-3.941711622217856e-08,325633252045.2456,9.094384126341858,57419.732195095195,447538118.46426445,141.72682212767168,972114.975308512,3023.391899146493
O2,-13.9,260.0,250.0,0.00035786740013302187,-2.725826369348456e-08,637654176839.6384,11.525268911176536,90830.10231202183,874313346.9624624,202.18701461945543,1720701.3960921904,4657.003917061627
O2,-13.9,260.0,500.0,0.0003472097262560735,-2.4590238541631754e-08,770724249838.7118,12.32324274932566,103380.94662735732,1056000147.8315684,223.3179462924153,2019363.790355621,5250.241104355048
O2,-13.9,260.0,1000.0,0.00034260416987937867,-2.348466270397711e-08,839188366247.5991,12.699650496596146,109569.13487392287,1149415942.4387336,233.48147382228808,2169487.3838715698,5538.988660916376
O2,-13.9,260.0,5000.0,0.00033927761810717154,-2.270367173781945e-08,893540138182.0587,12.984717342582593,114369.30515807756,1223548681.7858176,241.25856614667046,2287145.1824366576,5761.3327839810145
O2,-13.9,1220.0,0.0,-0.040977440387541766,8.14302882587222e-07,2437117.5528331855,0.03889309006031698,8.310320563411496,3472.429894942475,0.15937323292525946,37.555590290381325,1.199021454850287
O2,-13.9,1220.0,0.1,-0.04079783688911963,8.107117484359688e-07,2450425.4299023137,0.03906821000313336,8.352505931211557,3491.380278401479,0.16010343136683855,37.74961936644985,1.2045998135483802
O2,-13.9,1220.0,5.0,-0.019781246762647517,3.906253634884306e-07,6363331.027222559,0.08156920062493066,19.854233769672128,9058.12643765652,0.3406480918764507,91.65281108228001,2.606563495913545
O2,-13.9,1220.0,10.0,-0.008881861157349357,1.7283575061920233e-07,22194072.977394365,0.1833982183941502,57.64402866667752,31505.168100670202,0.7999928493736997,278.89717355289815,6.362225290670946
O2,-13.9,1220.0,25.0,-0.0015875535461222366,-4.210691281082992e-07,351203010.1992307,0.715395050713398,489.2550261406017,493146.0610507722,3.7939962965686935,2888.9445864613363,35.725862116912204
O2,-13.9,1220.0,50.0,0.0003871930565132695,-3.648760700824203e-07,3945239417.952179,1.8672145097646489,2761.789705227736,5490268.102464814,13.414532939132533,22028.721483363566,162.1863751329942
O2,-13.9,1220.0,75.0,0.0005482503136948167,-2.1290893206203374e-07,13677224186.612234,2.9503499527903805,6551.705666821998,18963848.355328705,25.90565872939044,63639.26545664245,366.51997357259836
O2,-13.9,1220.0,100.0,0.000544149160619028,-1.4683456884444682e-07,28654112771.082645,3.8497240871272145,10901.722057435407,39650655.58111572,38.480689716844616,120194.01814807813,600.4977703223975
O2,-13.9,1220.0,250.0,0.00045956373356466373,-6.469132277372365e-08,132482520879.50235,6.625393913864273,31085.87000179309,182573459.92668658,87.63927676994717,449737.11284371174,1673.17558159012
O2,-13.9,1220.0,500.0,0.0004226536426305545,-4.7929731120595896e-08,228466600996.8017,8.027539807390593,45088.44018935376,314346377.85073483,117.3374896564088,718004.2316475019,2398.403230294282
O2,-13.9,1220.0,1000.0,0.0004047817249039958,-4.130712669681427e-08,299198772329.0923,8.827257282960291,54197.2310734895,411319884.01957864,135.48568731772073,904326.46228868,2861.2775222384166
O2,-13.9,1220.0,5000.0,0.00039096874343512363,-3.6761018584276286e-08,369472938983.29504,9.508069109671274,62587.04536731867,507578589.00895584,151.56029422458133,1082662.2930386108,3281.596002198851
O2,-13.9,1740.0,0.0,-0.05787370667534911,1.1521035785854872e-06,1603744.5051477118,0.02729187864265361,5.610845469390763,2285.4590493412866,0.1112509689797338,25.20469606740069,0.8330704458709252
O2,-13.9,1740.0,0.1,-0.05762188234019414,1.147067797454836e-06,1612087.7929933025,0.02741486263037652,5.638478899439561,2297.344766582037,0.11175851257422258,25.33045281914681,0.8369127389056032
O2,-13.9,1740.0,5.0,-0.028021860620071715,5.553228500073845e-07,3957798.1281894264,0.057289099491858286,12.9753291133929,5637.067103111502,0.23669494517717865,59.18587903593874,1.7938825051861809
O2,-13.9,1740.0,10.0,-0.012569447330358956,2.465184033443974e-07,12515450.286590395,0.12908044873026972,35.689962238684785,17793.127397238783,0.550288249761594,168.50102472303752,4.288492986298341
O2,-13.9,1740.0,25.0,-0.003172099195734332,9.040577343070863e-10,162266250.69136703,0.5091519214180573,275.3431372665726,228595.6934889752,2.5173689028995274,1515.294781786169,22.327445635032095
O2,-13.9,1740.0,50.0,6.152436661136879e-05,-4.750813105802799e-07,1722340113.1359909,1.3619291067736288,1540.4690030116494,2403519.81091858,8.694738491512426,10936.11004157162,95.54838250125937
O2,-13.9,1740.0,75.0,0.00047719096597464815,-3.051409487209994e-07,6156565389.723696,2.20344133886362,3767.7441587280255,8555834.732301552,16.95869262577433,32159.159077044467,216.5603157137136
O2,-13.9,1740.0,100.0,0.0005478853383148265,-2.145679269145198e-07,13461493257.910791,2.9334026540600013,6480.172179563024,18665551.183176104,25.686996740039945,62777.24709041729,362.66976310890266
O2,-13.9,1740.0,250.0,0.0004981885671694044,-8.909879372776332e-08,73665543409.06493,5.3852503879700215,20817.76714057837,101681765.02476141,63.929201548890134,271283.80906249955,1131.0100451552134
O2,-13.9,1740.0,500.0,0.00045586079539061225,-6.279960303646872e-08,139822721341.4846,6.752543978544451,32251.49335019213,192659513.4305575,90.21236075311951,471084.4274459568,1734.1804626298544
O2,-13.9,1740.0,1000.0,0.00043399291016863367,-5.249879689471378e-08,193827900599.11255,7.575967508654067,40303.868119180464,266819167.3341228,107.46464244844631,623618.3459119096,2152.4734527146975
O2,-13.9,1740.0,5000.0,0.00041659995566171125,-4.548507864452583e-08,251508305742.51346,8.303766832709984,48143.0954132605,345947124.70944273,123.5125350179758,779567.4390992436,2554.401484641487
O3,-9.7,1.0,0.0,0.00032587657181137923,-1.956902268006889e-08,1183470580673.2488,14.34677662032,138613.54804054188,1618548224.3542671,278.90119445955565,2891555.4726181813,6843.324997761958
O3,-9.7,1.0,0.1,0.00032587107214777884,-1.9568285727120096e-08,1183541454532.3564,14.347068175103425,138619.12583223448,1618645090.4994526,278.9113168004314,2891717.4093284537,6843.66516599557
O3,-9.7,1.0,5.0,0.0003252332133489225,-1.9483023463933945e-08,1191782966713.6423,14.380890397311086,139266.9227614675,1629908209.2026665,280.08680688425704,2910542.8970339256,6883.2021609177355
O3,-9.7,1.0,10.0,0.00032490746878363575,-1.943956821722154e-08,1196019097832.3025,14.398214332126212,139599.31318049706,1635697426.2875385,280.68983489785325,2920216.7131170505,6903.510511255386
O3,-9.7,1.0,25.0,0.0003247133660107891,-1.9413702304312215e-08,1198552129931.229,14.408553836802106,139797.88372237206,1639159136.9527814,281.0500439238886,2926000.470133732,6915.64970591349
O3,-9.7,1.0,50.0,0.00032467207850198445,-1.9408203448919292e-08,1199091725690.8572,14.410754539326597,139840.16563055242,1639896563.1245685,281.1267414725515,2927232.4707113868,6918.235252377513
O3,-9.7,1.0,75.0,0.0003246626679353997,-1.9406949912052195e-08,1199214805689.9475,14.411256444465414,139849.80977201348,1640064771.445781,281.1442352808696,2927513.4985446036,6918.825029814176
O3,-9.7,1.0,100.0,0.0003246588792390261,-1.940644513924511e-08,1199264377482.0571,14.411458561918016,139853.6931922907,1640132519.523106,281.15127993714316,2927626.675085303,6919.062528605918
O3,-9.7,1.0,250.0,0.00032465366974027577,-1.9405751296846847e-08,1199332513887.4143,14.411736358223125,139859.03172600153,1640225635.2158198,281.16096261491316,2927782.2375030625,6919.388971937621
O3,-9.7,1.0,500.0,0.0003246524035255122,-1.94055829952995e-08,1199349025502.9648,14.41180365312551,139860.32541136403,1640248195.4190776,281.163308243664,2927819.92604533,6919.46805445378
O3,-9.7,1.0,1000.0,0.00032465186773586967,-1.9405511276176904e-08,1199356087746.4585,14.411832496584607,139860.8793089176,1640257852.767581,281.1643138711544,2927836.0710064294,6919.501964229835
O3,-9.7,1.0,5000.0,0.0003246514881258795,-1.9405460008950602e-08,1199361158565.6018,14.411853211125806,139861.27698752613,1640264789.9976494,281.16503549448515,2927847.6638432792,6919.526279687983
O3,-9.7,2.0,0.0,0.0003271015047048587,-1.9733401206198697e-08,1167840242338.2356,14.282195330667488,137380.8386997667,1597187155.670535,276.66342211663283,2855834.4953890885,6768.244052482665
O3,-9.7,2.0,0.1,0.0003270905002474753,-1.9731920900147622e-08,1167979504128.3376,14.282773288921573,137391.84583458473,1597377478.3152454,276.6834092919391,2856152.8619343317,6768.913572902739
O3,-9.7,2.0,5.0,0.00032581623965922436,-1.956094854874995e-08,1184246992967.3198,14.34996966665632,138674.639397706,1619609289.2252016,279.01206299594133,2893329.2257552883,6847.051095033114
O3,-9.7,2.0,10.0,0.0003251650941981817,-1.947393126206481e-08,1192667295961.6152,14.384510244994287,139336.3440440067,1631116754.7669976,280.2127576471609,2912562.514212353,6887.442401484294
O3,-9.7,2.0,25.0,0.00032477696402958867,-1.942217497810566e-08,1197721454967.8655,14.405164793950146,139732.78089574125,1638023918.198846,280.9319514711048,2924103.844987248,6911.669261669355
O3,-9.7,2.0,50.0,0.00032469440289946476,-1.941117636497426e-08,1198799959185.7,14.409564711497872,139817.30380919142,1639497832.3315706,281.0852730454795,2926566.319487853,6916.837274642612
O3,-9.7,2.0,75.0,0.00032467556866735715,-1.9408668447399185e-08,1199046069744.535,14.410568293503756,139836.58760585426,1639834163.1912134,281.12025016150466,2927128.210737245,6918.016416023112
O3,-9.7,2.0,100.0,0.0003246679828311434,-1.9407658447460362e-08,1199145206308.8303,14.410972612220936,139844.3559475036,1639969648.2643907,281.1343424805186,2927354.5742118014,6918.491511017962
O3,-9.7,2.0,250.0,0.0003246575635544372,-1.9406270708793695e-08,1199281465792.2827,14.41152820031304,139855.0319035874,1640155863.3892574,281.1537069970981,2927665.6695428174,6919.144350300678
O3,-9.7,2.0,500.0,0.000324655039487792,-1.9405934536436048e-08,1199314477857.9265,14.411662760391774,139857.6178131173,1640200976.7774725,281.15839708033064,2927741.031079149,6919.302470208939
O3,-9.7,2.0,1000.0,0.00032465397356619256,-1.9405791383419044e-08,1199328597294.168,14.411720410520644,139858.72527165047,1640220285.3562925,281.16040668764083,2927773.3064451306,6919.3702273381905
O3,-9.7,2.0,5000.0,0.0003246531795844935,-1.9405687056677262e-08,1199338770215.7786,14.411761862090893,139859.52170729608,1640234177.9801266,281.16185196342605,2927796.513214975,6919.418965037081
O3,-9.7,3.0,0.0,0.000328324627657291,-1.989836869731254e-08,1152486269308.642,14.218192881557693,136164.60570333933,1576203642.5038874,274.45439517700447,2820722.4279379514,6694.365391112255
O3,-9.7,3.0,0.1,0.00032830816919947445,-1.9896141558464122e-08,1152691467376.9875,14.219052062401055,136180.89664510562,1576484092.3521936,274.4839920787069,2821191.8717974136,6695.353656588978
