operator,binding_energy,repressor,inducer_uM,lambda_m0p1,lambda_m0p2,lambda_m0p3,m1p0,m2p0,m3p0
O1,-15.3,1467.0,1000.0,0.004033866005287055,-8.661936012061959e-07,-4.021731544278381e-12,4.582625757658785,72.15168904968826,1591.864502291112
O1,-15.3,1467.0,5000.0,0.0038128914367974204,-7.012991864152308e-07,-3.5075252939682586e-12,5.325831640688343,88.3377847478988,2009.18778283511
O1,-15.3,1713.0,0.0,-0.2025357481768397,-3.42468602455171e-06,1.751129948356193e-11,0.008892300297126262,0.053649712251780564,0.5725577766006655
O1,-15.3,1713.0,0.1,-0.20171156723165345,-3.4107439305098106e-06,1.7440020482964e-11,0.008932428426350001,0.053893149673310416,0.5751690421716225
O1,-15.3,1713.0,5.0,-0.10143384634427813,-1.7153572032640458e-06,8.77274932554825e-12,0.01869526826236401,0.11347434915267099,1.2178173841625315
O1,-15.3,1713.0,10.0,-0.046095864031318275,-7.802275582665148e-07,3.988693248377878e-12,0.04228141984826172,0.2603181431785258,2.830912776613323
O1,-15.3,1713.0,25.0,-0.011614982829762031,-1.9770830152105279e-07,1.0067790823030687e-12,0.17016334426459498,1.1260845894219451,13.077722981078226
O1,-15.3,1713.0,50.0,-0.004126774516485577,-7.112738540298502e-08,3.5725535314732507e-13,0.4768950665329441,3.6481309938722335,48.05449764953644
O1,-15.3,1713.0,75.0,-0.0024115549788555762,-4.2145588538058595e-08,2.0821390032004322e-13,0.8096971600184912,7.016456807928468,102.3619690471272
O1,-15.3,1713.0,100.0,0.005733538456155026,-5.333966039502747e-06,-1.4669828789792075e-11,1.1262236822963323,10.74925339417184,169.08106759703233
O1,-15.3,1713.0,250.0,0.005109865597297081,-2.0994733851863984e-06,-7.351548710575144e-12,2.4337647208403355,30.379170390716205,578.9679666921115
O1,-15.3,1713.0,500.0,0.004539375727674516,-1.3295178840028412e-06,-5.357288186314834e-12,3.3861400268815616,47.78202851608364,986.035429134944
O1,-15.3,1713.0,1000.0,0.0042264717244562275,-1.0257341524100148e-06,-4.488485484506946e-12,4.0675184121058665,61.37313201168927,1319.9592131745885
O1,-15.3,1713.0,5000.0,0.003977002962736838,-8.221658254809928e-07,-3.8854659518864166e-12,4.755284198581599,75.84937207020471,1686.3314774328312
O1,-15.3,1740.0,0.0,-0.20542069418067732,-3.4734894430889014e-06,1.7760805938956302e-11,0.008754380854858981,0.05281311473397779,0.5635848024300791
O1,-15.3,1740.0,0.1,-0.2045859299488706,-3.4593679596036865e-06,1.768861033661115e-11,0.008793886889919202,0.053052737651326336,0.5661547481497656
O1,-15.3,1740.0,5.0,-0.1029522861164232,-1.7410184004164516e-06,8.903963293290567e-12,0.018405454496013933,0.11169549276452634,1.1985291771184041
O1,-15.3,1740.0,10.0,-0.046804855269430845,-7.921988407366844e-07,4.0498786367894645e-12,0.04162678776622465,0.25618743545694816,2.7849844932801684
O1,-15.3,1740.0,25.0,-0.011796127276684405,-2.0077006880504206e-07,1.022477533022713e-12,0.16754651104743884,1.1072188765967756,12.84252353643677
O1,-15.3,1740.0,50.0,-0.0041908191403432155,-7.220985944656031e-08,3.628164398573329e-13,0.4696806370209651,3.582062703288438,47.06380792014652
O1,-15.3,1740.0,75.0,-0.002448649367298594,-4.277204957117864e-08,2.1144063485200838e-13,0.7976682620240407,6.884301047435023,100.11041453213394
O1,-15.3,1740.0,100.0,0.005723988091881284,-5.414434282109254e-06,-1.4838741129395363e-11,1.1097838238100124,10.543794762517527,165.26909423831574
O1,-15.3,1740.0,250.0,0.005132184652075542,-2.138382773461068e-06,-7.445651874671799e-12,2.400842802728731,29.817342953036768,566.3418591904915
O1,-15.3,1740.0,500.0,0.004561765078658495,-1.3537587544310711e-06,-5.421621980253793e-12,3.3429795747573214,46.95006661146625,965.98444741793
O1,-15.3,1740.0,1000.0,0.004246832665534281,-1.043732592768353e-06,-4.541158396174697e-12,4.017948700088996,60.357347754451254,1294.6285551556591
O1,-15.3,1740.0,5000.0,0.003994822183396591,-8.358320071933955e-07,-3.9264336033214144e-12,4.70002140663803,74.66149227445311,1655.9232525153598
O1,-15.3,2000.0,0.0,-0.23278381113229651,-3.936441945634722e-06,2.0127560519351024e-11,0.0076167743992564966,0.04591796480363998,0.4896840121950817
O1,-15.3,2000.0,0.1,-0.23185016489346558,-3.9206438636581545e-06,2.0046798010003038e-11,0.007651148838593267,0.04612617090350762,0.4919141224744069
O1,-15.3,2000.0,5.0,-0.11745749330352674,-1.986155102391042e-06,1.015722723469344e-11,0.016014792348189002,0.0970454761205678,1.0399140806491904
O1,-15.3,2000.0,10.0,-0.053606562844618226,-9.071256179811778e-07,4.63804883735536e-12,0.03622577729690227,0.22222686466423547,2.4085783073965708
O1,-15.3,2000.0,25.0,-0.013538806113692002,-2.3022441202067046e-07,1.1734767161444785e-12,0.14593526245763375,0.9532211736683799,10.940982677334498
O1,-15.3,2000.0,50.0,-0.004807340619335277,-8.26307546457016e-08,4.163414606006621e-13,0.4099593036538607,3.047170362998984,39.171989638069185
O1,-15.3,2000.0,75.0,-0.0028057880254350985,-4.8804591097636764e-08,2.42495942989438e-13,0.6978369515351738,5.816647046731805,82.24929044550441
O1,-15.3,2000.0,100.0,0.005580166903282811,-6.150729317174781e-06,-1.6303791410136497e-11,0.9730107405141972,8.882523037870815,135.01006112635835
O1,-15.3,2000.0,250.0,0.005324970110791181,-2.5178848862086755e-06,-8.33112099787597e-12,2.124148059758014,25.21658814182909,464.507861907346
O1,-15.3,2000.0,500.0,0.004763612371707184,-1.591813911135558e-06,-6.064556632709611e-12,2.9775155040265964,40.0602046919729,801.9967807670986
O1,-15.3,2000.0,1000.0,0.004435116586070715,-1.2213857026740907e-06,-5.0533503272951724e-12,3.595950884079393,51.87785732367271,1085.453942008543
O1,-15.3,2000.0,5000.0,0.004163212655794051,-9.712579752494858e-07,-4.329588261845944e-12,4.226982974017668,64.66731858431714,1402.472574994324
O2,-13.9,0.0,0.0,0.014170792636240326,-7.160163112234292e-07,-2.897475241101565e-12,18.72004148678936,432.60679964884577,11706.453789379502
O2,-13.9,0.0,0.1,0.014170792636240326,-7.160163112234292e-07,-2.897475241101565e-12,18.72004148678936,432.60679964884577,11706.453789379502
O2,-13.9,0.0,5.0,0.014170792636240326,-7.160163112234292e-07,-2.897475241101565e-12,18.72004148678936,432.60679964884577,11706.453789379502
O2,-13.9,0.0,10.0,0.014170792636240326,-7.160163112234292e-07,-2.897475241101565e-12,18.72004148678936,432.60679964884577,11706.453789379502
O2,-13.9,0.0,25.0,0.014170792636240326,-7.160163112234292e-07,-2.897475241101565e-12,18.72004148678936,432.60679964884577,11706.453789379502
O2,-13.9,0.0,50.0,0.014170792636240326,-7.160163112234292e-07,-2.897475241101565e-12,18.72004148678936,432.60679964884577,11706.453789379502
O2,-13.9,0.0,75.0,0.014170792636240326,-7.160163112234292e-07,-2.897475241101565e-12,18.72004148678936,432.60679964884577,11706.453789379502
O2,-13.9,0.0,100.0,0.014170792636240326,-7.160163112234292e-07,-2.897475241101565e-12,18.72004148678936,432.60679964884577,11706.453789379502
O2,-13.9,0.0,250.0,0.014170792636240326,-7.160163112234292e-07,-2.897475241101565e-12,18.72004148678936,432.60679964884577,11706.453789379502
O2,-13.9,0.0,500.0,0.014170792636240326,-7.160163112234292e-07,-2.897475241101565e-12,18.72004148678936,432.60679964884577,11706.453789379502
O2,-13.9,0.0,1000.0,0.014170792636240326,-7.160163112234292e-07,-2.897475241101565e-12,18.72004148678936,432.60679964884577,11706.453789379502
O2,-13.9,0.0,5000.0,0.014170792636240326,-7.160163112234292e-07,-2.897475241101565e-12,18.72004148678936,432.60679964884577,11706.453789379502
O2,-13.9,1.0,0.0,0.008639319514028255,-5.667558142392957e-07,-3.1674819730556167e-12,14.367846204588828,295.8198500512489,7484.040685812448
O2,-13.9,1.0,0.1,0.008647775983055347,-5.667048122555749e-07,-3.1652011366388756e-12,14.382875305346255,296.26829872281473,7497.47926917568
O2,-13.9,1.0,5.0,0.010230139177030986,-5.91317693434877e-07,-2.7354454175315836e-12,16.363629756308065,356.9042052803148,9341.232010361413
O2,-13.9,1.0,10.0,0.011847816661343796,-6.357979595084551e-07,-2.8068329234006804e-12,17.600765592033312,396.20207186156296,10561.224383352432
O2,-13.9,1.0,25.0,0.013459403081799525,-6.903033857883459e-07,-2.8695768248719823e-12,18.430807204713567,423.1256456662171,11406.894404112758
O2,-13.9,1.0,50.0,0.01390816583811415,-7.064631002176876e-07,-2.885664681343647e-12,18.61751666389837,429.2402749156903,11599.986381443025
O2,-13.9,1.0,75.0,0.014017042923040448,-7.104109116147493e-07,-2.8906111517332623e-12,18.660620786057528,430.6548859252534,11644.710424899258
O2,-13.9,1.0,100.0,0.014061721916944858,-7.120400995836204e-07,-2.8924083167012185e-12,18.678036870140925,431.2267698169865,11662.796537773656
O2,-13.9,1.0,250.0,0.014123732965698845,-7.142977487689579e-07,-2.89534359775864e-12,18.702025327101115,432.0147637347641,11687.722460540974
O2,-13.9,1.0,500.0,0.014138894231248601,-7.14851149548091e-07,-2.896027358101388e-12,18.707845922461775,432.2060154292336,11693.773069578376
O2,-13.9,1.0,1000.0,0.0141453998311556,-7.150886893727419e-07,-2.896321626245601e-12,18.71033873550632,432.287929834742,11696.364695481787
O2,-13.9,1.0,5000.0,0.014150081656515604,-7.15259668789333e-07,-2.89653358872982e-12,18.71213086679085,432.34682196200515,11698.227977800545
O2,-13.9,2.0,0.0,0.007632074815138654,-6.213385535921514e-07,-3.734091106330383e-12,11.657590016899213,218.18249222286946,5210.40658438721
O2,-13.9,2.0,0.1,0.007636523821924649,-6.205989786460717e-07,-3.729125149980922e-12,11.677390700972087,218.7246517096239,5225.873657668981
O2,-13.9,2.0,5.0,0.008734572036082508,-5.662692546120557e-07,-3.1463712831328725e-12,14.53412605786699,300.7916275985475,7633.203043023355
O2,-13.9,2.0,10.0,0.010499833454921781,-5.978459884973125e-07,-2.7354294426585122e-12,16.607782200642063,364.5775741225721,9578.023526015673
O2,-13.9,2.0,25.0,0.012851638630202852,-6.690151686751278e-07,-2.8464043587340217e-12,18.150374569890943,413.98145051896296,11118.831971138703
O2,-13.9,2.0,50.0,0.013659839974521203,-6.974893025294645e-07,-2.8763259039710277e-12,18.516108727954226,425.9166154569848,11494.983645360828
O2,-13.9,2.0,75.0,0.013868390572312275,-7.050214771072039e-07,-2.8840580815041052e-12,18.601576115229022,428.71741221181435,11583.460628007117
O2,-13.9,2.0,100.0,0.013955179156753037,-7.081680040391451e-07,-2.8876744684410387e-12,18.63622033402593,429.8539641776137,11619.386246220134
O2,-13.9,2.0,250.0,0.014077162076305794,-7.126002456214541e-07,-2.8932202792640133e-12,18.68404381155968,431.4240589290216,11669.03664423269
O2,-13.9,2.0,500.0,0.014107215296757354,-7.13695133539405e-07,-2.8946018830884383e-12,18.6956662379022,431.8058413941127,11681.113213806464
O2,-13.9,2.0,1000.0,0.014120146407118887,-7.141668760163533e-07,-2.895182125106305e-12,18.700646037044205,431.9694463158216,11686.288810422713
O2,-13.9,2.0,5000.0,0.014129463073848967,-7.145068749417857e-07,-2.8956015520017193e-12,18.70422692962756,432.0871010795303,11690.010947418741
O2,-13.9,3.0,0.0,0.007363389071221418,-7.18489218624293e-07,-4.2818819558404e-12,9.807556872049656,169.3674114683769,3846.9909155685964
O2,-13.9,3.0,0.1,0.007365013318053897,-7.170403369762252e-07,-4.274032783694998e-12,9.828588304039256,169.90079191814397,3861.5458889233196
O2,-13.9,3.0,5.0,0.008040439412890076,-5.813588225901564e-07,-3.3933315326813394e-12,13.072572585365222,257.88576750707193,6359.234559366048
O2,-13.9,3.0,10.0,0.00957902866540178,-5.7328632109784e-07,-3.0236094319810146e-12,15.720857680590624,336.904985571493,8727.559320614777
O2,-13.9,3.0,25.0,0.012327622265659297,-6.513588609029528e-07,-2.8240739585786966e-12,17.878347841181228,405.1578162314067,10841.682346940395
O2,-13.9,3.0,50.0,0.013424882700449035,-6.890699249789759e-07,-2.8685622649439404e-12,18.415799527080857,422.63506714457566,11391.418673890219
O2,-13.9,3.0,75.0,0.01372435955178356,-6.998128184793262e-07,-2.878691466675398e-12,18.54290391613739,426.7942305935202,11522.699119168845
O2,-13.9,3.0,100.0,0.013851067283457554,-7.043953636488088e-07,-2.883302934832061e-12,18.59459061803765,428.48833032213537,11576.221043820897
O2,-13.9,3.0,250.0,0.014031038118380612,-7.109200177490157e-07,-2.8912239881526852e-12,18.66609684033265,430.8346810791271,11650.396192187543
O2,-13.9,3.0,500.0,0.014075775151498432,-7.125503351829648e-07,-2.8931245963742952e-12,18.68350240211538,431.40627625414186,11668.47417602485
O2,-13.9,3.0,1000.0,0.014095030841392542,-7.132508083286283e-07,-2.894056751565604e-12,18.690963375787835,431.6513484425012,11676.226111006885
O2,-13.9,3.0,5000.0,0.014108936529824274,-7.137579171808362e-07,-2.8946788817074316e-12,18.69632966683461,431.8276366492791,11681.802685659588
O2,-13.9,4.0,0.0,0.007324653412665862,-8.336869401683832e-07,-4.844791497323778e-12,8.464292771029246,136.42616357910256,2965.4420575467852
O2,-13.9,4.0,0.1,0.007324296026435901,-8.315017515420513e-07,-4.8350607455968795e-12,8.48518610037056,136.9208857672008,2978.408990415125
O2,-13.9,4.0,5.0,0.007683717597418602,-6.134264349450564e-07,-3.6784665428019315e-12,11.8781085539749,224.2426969769365,5383.662735540496
O2,-13.9,4.0,10.0,0.008978700786674825,-5.665847708398608e-07,-3.09623934510724e-12,14.92386151622153,312.5314709142035,7986.905005701783
O2,-13.9,4.0,25.0,0.011870107413429169,-6.365029859299708e-07,-2.80772414448902e-12,17.61435465163214,396.6393558453985,10574.898319982729
O2,-13.9,4.0,50.0,0.0132034124746165,-6.812886681675718e-07,-2.857684581734728e-12,18.316571300626766,419.39489281311853,11289.26518037771
O2,-13.9,4.0,75.0,0.013584917226242443,-6.947958230435709e-07,-2.873781165553139e-12,18.484600675367048,424.88519509675257,11462.420689901277
O2,-13.9,4.0,100.0,0.013749256828881494,-7.007130403632067e-07,-2.8795039002123324e-12,18.553146473006247,427.1298163295498,11533.299077525242
O2,-13.9,4.0,250.0,0.013985388923370992,-7.092602953595323e-07,-2.889233275730028e-12,18.64818431397089,430.246626049222,11631.800956747406
O2,-13.9,4.0,500.0,0.014044507564555352,-7.114102148747241e-07,-2.8918161452372e-12,18.671354384186696,431.0073187234808,11655.855910322736
O2,-13.9,4.0,1000.0,0.014070041846593072,-7.12339399300949e-07,-2.8929813591864013e-12,18.681290736154345,431.3336355666003,11666.176574090294
O2,-13.9,4.0,5000.0,0.014088501183323983,-7.130127606118078e-07,-2.893765572338567e-12,18.68843906996146,431.5684283197302,11673.603179971296
O2,-13.9,5.0,0.0,0.007378584952229352,-9.601966648864207e-07,-5.3597637584897835e-12,7.444656580356932,113.01013733924734,2362.615271455829
O2,-13.9,5.0,0.1,0.007376824582248373,-9.57260740185879e-07,-5.348617143728601e-12,7.464864994842209,113.45994078253473,2373.980505431477
O2,-13.9,5.0,5.0,0.007488237076024373,-6.552546284706874e-07,-3.93047725420848e-12,10.883650222522242,197.30834627689237,4620.035484217451
O2,-13.9,5.0,10.0,0.00854932226623142,-5.674654633925385e-07,-3.194178649740557e-12,14.203776419353234,290.93624642035104,7337.8987082079875
O2,-13.9,5.0,25.0,0.011468709129244647,-6.241468506292966e-07,-2.7881009551067323e-12,17.358044307864645,388.41161806949964,10317.966816917016
O2,-13.9,5.0,50.0,0.012992599643089905,-6.739011590453706e-07,-2.851002220819513e-12,18.218406668681574,416.1953717946298,11188.497481478546
O2,-13.9,5.0,75.0,0.01344984792952835,-6.899617981741853e-07,-2.8692938993304813e-12,18.426662923551863,422.9901616581278,11402.620201615315
O2,-13.9,5.0,100.0,0.013649739023683676,-6.971257500983523e-07,-2.8759767822997362e-12,18.511886660873913,425.77837076089446,11490.61851192365
O2,-13.9,5.0,250.0,0.013940270172586951,-7.076270440327356e-07,-2.887034363726338e-12,18.630306133406567,429.65988972000054,11613.25079086002
O2,-13.9,5.0,500.0,0.014013474345393202,-7.102811370609775e-07,-2.8904550788850397e-12,18.659222153281867,430.6089675197747,11643.258370916987
O2,-13.9,5.0,1000.0,0.014045209697456333,-7.114357736441419e-07,-2.8918470725653913e-12,18.671628102593075,431.01630704133714,11656.140176580122
O2,-13.9,5.0,5000.0,0.014068159896830496,-7.122716898749259e-07,-2.8928517376383027e-12,18.68055513057183,431.3094757399816,11665.412417824757
O2,-13.9,6.0,0.0,0.007468300061315627,-1.0933716217169482e-06,-5.935923247789532e-12,6.644266646278719,95.68625254221494,1932.0827655577734
O2,-13.9,6.0,0.1,0.00746552535885627,-1.0896765070995833e-06,-5.923041852519137e-12,6.663586416100973,96.09283902508965,1942.0176823417187
O2,-13.9,6.0,5.0,0.007383194782711636,-7.027672359034662e-07,-4.198547304855254e-12,10.042843821068894,175.3641069678553,4011.1029051282103
O2,-13.9,6.0,10.0,0.008233726223229359,-5.736452484301041e-07,-3.3042835701760214e-12,13.549981825713575,271.6993285543978,6765.996480149764
O2,-13.9,6.0,25.0,0.011114143644648177,-6.13925735439749e-07,-2.762454956401808e-12,17.109086235804924,380.46101850256304,10070.406354718554
O2,-13.9,6.0,50.0,0.012792503587759378,-6.66970665519828e-07,-2.8448907029723318e-12,18.121288621927725,413.03579946811954,11089.090480440964
O2,-13.9,6.0,75.0,0.013319943344532471,-6.854096831546626e-07,-2.861358401509849e-12,18.369087234687058,421.10898809393797,11343.292584481176
O2,-13.9,6.0,100.0,0.01355244854393276,-6.936308210844028e-07,-2.872711597226387e-12,18.47080995457149,424.4339426537702,11448.177529044426
O2,-13.9,6.0,250.0,0.01389552830176335,-7.060052145745765e-07,-2.8851322847500154e-12,18.61246219995146,429.0744679886261,11594.745548076091
O2,-13.9,6.0,500.0,0.013982724683808925,-7.09168185919975e-07,-2.8888639225801083e-12,18.647105678646707,430.21122136414687,11630.68151215175
O2,-13.9,6.0,1000.0,0.0140205017584549,-7.105367121702815e-07,-2.890762429695918e-12,18.6619754595856,430.6993622213278,11646.116895434734
O2,-13.9,6.0,5000.0,0.014047903258178928,-7.115338288859758e-07,-2.8919657723332212e-12,18.672677840243658,431.05077855974884,11657.230386713447
O2,-13.9,8.0,0.0,0.007689395853509447,-1.3768093754251558e-06,-6.852241421785819e-12,5.468424181786668,72.08892209515128,1371.5375780155769
O2,-13.9,8.0,0.1,0.007685332880313236,-1.3715746376079762e-06,-6.836269551126325e-12,5.485878140669258,72.42203243028477,1379.2106879225546
O2,-13.9,8.0,5.0,0.00732232864864526,-8.099536936411292e-07,-4.737992768030869e-12,8.698807113446911,142.01216862497196,3112.3685635447896
O2,-13.9,8.0,10.0,0.007823865812382156,-5.969499122272173e-07,-3.5486990667669347e-12,12.407734897077052,238.9932245408126,5808.6227041871
O2,-13.9,8.0,25.0,0.010527621843562974,-5.98532776177868e-07,-2.7363893490197064e-12,16.631996791591206,365.3408590305201,9601.616812223814
O2,-13.9,8.0,50.0,0.012423177315238778,-6.545458586457108e-07,-2.8271143151945143e-12,17.930126041047345,406.8337600409833,10894.26102140115
O2,-13.9,8.0,75.0,0.013070160632763485,-6.7660872366934e-07,-2.8534614397579836e-12,18.255008554556888,417.38766107309283,11226.036021488791
O2,-13.9,8.0,100.0,0.013365050540038843,-6.869946376356035e-07,-2.8636937039402845e-12,18.38920100539489,421.7659373249903,11364.007125554299
