operator,binding_energy,repressor,inducer_uM,num_mom,lambda_m0p1,lambda_m0p2,lambda_m0p3,lambda_m0p4,lambda_m0p5,lambda_m0p6
O2,-13.9,0.0,1000.0,6,0.002917819277858535,-1.853609346939248e-07,-3.375868277804427e-13,6.209120640979831e-18,-8.239528789729414e-23,-3.409406835271645e-28
O2,-13.9,0.0,5000.0,6,0.002917819277858535,-1.853609346939248e-07,-3.375868277804427e-13,6.209120640979831e-18,-8.239528789729414e-23,-3.409406835271645e-28
O2,-13.9,22.0,0.0,6,0.010869631569224542,-5.331043172679782e-06,-3.482273149355646e-11,-3.737261311626867e-16,-5.6007625560894845e-21,4.087373040866899e-27
O2,-13.9,22.0,0.1,6,0.01084659381066502,-5.298786979011917e-06,-3.456024296791848e-11,-3.7063246184022116e-16,-5.560846560563774e-21,4.045433895387167e-27
O2,-13.9,22.0,5.0,6,0.007521050567401351,-1.9979826256535386e-06,-9.651306168268833e-12,-8.494037688813079e-17,-1.7021766623703013e-21,4.087583919056305e-28
O2,-13.9,22.0,10.0,6,0.005154565928874097,-7.863359603680377e-07,-2.585762545259109e-12,-1.1549054115756587e-17,-5.186159725360662e-22,-2.794717716510292e-28
O2,-13.9,22.0,25.0,6,0.0034780660477109226,-2.9650173040587904e-07,-6.993926582247038e-13,4.23884306965372e-18,-1.4750413765119926e-22,-2.927976932453005e-28
O2,-13.9,22.0,50.0,6,0.003116666046791817,-2.2191772924995274e-07,-4.276075494457304e-13,5.967995578008827e-18,-1.0023522458876114e-22,-3.161867796208484e-28
O2,-13.9,22.0,75.0,6,0.0030339936649074867,-2.0618678122271052e-07,-3.893984227829194e-13,6.141367011298659e-18,-9.265538733267799e-23,-3.2847044752946287e-28
O2,-13.9,22.0,100.0,6,0.003000986804092202,-2.000254715176556e-07,-3.7425526982554604e-13,6.186795222659237e-18,-8.964878087634248e-23,-3.329086843069346e-28
O2,-13.9,22.0,250.0,6,0.0029482795047993805,-1.9126815952815457e-07,-3.5371652286100857e-13,6.188903474494502e-18,-8.546088270389211e-23,-3.367765155409243e-28
O2,-13.9,22.0,500.0,6,0.0029384727081816385,-1.8934791645425585e-07,-3.4869857009733873e-13,6.200811962714282e-18,-8.443138554788737e-23,-3.385425882882901e-28
O2,-13.9,22.0,1000.0,6,0.002934309184830922,-1.8853088104926087e-07,-3.465457124930306e-13,6.2033749866691046e-18,-8.402248392417482e-23,-3.3907681378443746e-28
O2,-13.9,22.0,5000.0,6,0.0029312087285723767,-1.8793888377096603e-07,-3.449321974734848e-13,6.2051620301034375e-18,-8.372431473575834e-23,-3.3944189732926997e-28
O2,-13.9,22.0,0.0,6,0.010869631569224542,-5.331043172679782e-06,-3.482273149355646e-11,-3.737261311626867e-16,-5.6007625560894845e-21,4.087373040866899e-27
O2,-13.9,22.0,0.1,6,0.01084659381066502,-5.298786979011917e-06,-3.456024296791848e-11,-3.7063246184022116e-16,-5.560846560563774e-21,4.045433895387167e-27
O2,-13.9,22.0,5.0,6,0.007521050567401351,-1.9979826256535386e-06,-9.651306168268833e-12,-8.494037688813079e-17,-1.7021766623703013e-21,4.087583919056305e-28
O2,-13.9,22.0,10.0,6,0.005154565928874097,-7.863359603680377e-07,-2.585762545259109e-12,-1.1549054115756587e-17,-5.186159725360662e-22,-2.794717716510292e-28
O2,-13.9,22.0,25.0,6,0.0034780660477109226,-2.9650173040587904e-07,-6.993926582247038e-13,4.23884306965372e-18,-1.4750413765119926e-22,-2.927976932453005e-28
O2,-13.9,22.0,50.0,6,0.003116666046791817,-2.2191772924995274e-07,-4.276075494457304e-13,5.967995578008827e-18,-1.0023522458876114e-22,-3.161867796208484e-28
O2,-13.9,22.0,75.0,6,0.0030339936649074867,-2.0618678122271052e-07,-3.893984227829194e-13,6.141367011298659e-18,-9.265538733267799e-23,-3.2847044752946287e-28
O2,-13.9,22.0,100.0,6,0.003000986804092202,-2.000254715176556e-07,-3.7425526982554604e-13,6.186795222659237e-18,-8.964878087634248e-23,-3.329086843069346e-28
O2,-13.9,22.0,250.0,6,0.0029482795047993805,-1.9126815952815457e-07,-3.5371652286100857e-13,6.188903474494502e-18,-8.546088270389211e-23,-3.367765155409243e-28
O2,-13.9,22.0,500.0,6,0.0029384727081816385,-1.8934791645425585e-07,-3.4869857009733873e-13,6.200811962714282e-18,-8.443138554788737e-23,-3.385425882882901e-28
O2,-13.9,22.0,1000.0,6,0.002934309184830922,-1.8853088104926087e-07,-3.465457124930306e-13,6.2033749866691046e-18,-8.402248392417482e-23,-3.3907681378443746e-28
O2,-13.9,22.0,5000.0,6,0.0029312087285723767,-1.8793888377096603e-07,-3.449321974734848e-13,6.2051620301034375e-18,-8.372431473575834e-23,-3.3944189732926997e-28
O2,-13.9,260.0,0.0,6,-0.010225078437518437,-1.085591851007608e-07,-1.3926419881041284e-12,-2.6499334459421113e-17,-1.734019664862894e-22,5.360749721007547e-28
O2,-13.9,260.0,0.1,6,-0.010179776382187953,-1.0810396156707171e-07,-1.3860393572668031e-12,-2.6377093956999677e-17,-1.7260942249270262e-22,5.335994905822704e-28
O2,-13.9,260.0,5.0,6,-0.004902874269954437,-5.480858998056326e-08,-6.020357709462656e-13,-1.212403616515267e-17,-7.999218977474983e-23,2.501511553396387e-28
O2,-13.9,260.0,10.0,6,0.01542493351412972,-1.747015466419136e-05,-1.4193524994068413e-10,-1.6760411364161386e-15,-2.1616984546020466e-20,2.282095371959578e-26
O2,-13.9,260.0,25.0,6,0.008539190152919133,-2.768388720769453e-06,-1.4984175500749642e-11,-1.4416511141791117e-16,-2.5480563322811886e-21,1.1080072854170057e-27
O2,-13.9,260.0,50.0,6,0.005202788060902983,-8.04600410766048e-07,-2.6718699319595055e-12,-1.235946278328076e-17,-5.3410622018171715e-22,-2.7550865415050023e-28
O2,-13.9,260.0,75.0,6,0.0042715931309599536,-4.956647110385654e-07,-1.367909905933387e-12,-6.945251327394722e-19,-2.862703328930149e-22,-3.1400100143151906e-28
O2,-13.9,260.0,100.0,6,0.0038752746849054763,-3.895498140579802e-07,-9.937116665902302e-13,2.2122247497934177e-18,-2.098713112529201e-22,-3.069037447451064e-28
O2,-13.9,260.0,250.0,6,0.0033202079645889577,-2.629886633780689e-07,-6.022600463258053e-13,4.862710129409697e-18,-1.2679537129896642e-22,-2.9135461006346302e-28
O2,-13.9,260.0,500.0,6,0.003195574951629658,-2.3735056536349882e-07,-4.65233944696755e-13,5.706445882331337e-18,-1.077601800915086e-22,-3.0391374929000134e-28
O2,-13.9,260.0,1000.0,6,0.003138937336562352,-2.2623039900439483e-07,-4.381053157708576e-13,5.902166638937049e-18,-1.023101644669515e-22,-3.1298408123174895e-28
O2,-13.9,260.0,5000.0,6,0.0030984782232509906,-2.1841548809698666e-07,-4.18673632033178e-13,6.009698964724519e-18,-9.851440282763288e-23,-3.1886438572733475e-28
O2,-13.9,1740.0,0.0,6,-0.06600501354532115,-6.687847733125342e-07,-9.535397306830091e-12,-1.7714677131467335e-16,-1.1500215832547552e-21,3.585919472945681e-27
O2,-13.9,1740.0,0.1,6,-0.06571830039219409,-6.659055886653935e-07,-9.493512586505312e-12,-1.7637211102266716e-16,-1.14499955705038e-21,3.57023823836592e-27
O2,-13.9,1740.0,5.0,6,-0.031971798518341844,-3.2696884081200914e-07,-4.566334909240898e-12,-8.522244147806288e-17,-5.5408854423864215e-22,1.724995095444353e-27
O2,-13.9,1740.0,10.0,6,-0.014298237382996586,-1.494731649670122e-07,-1.9867674446266208e-12,-3.749505241827961e-17,-2.4468707860131868e-22,7.58720796866866e-28
O2,-13.9,1740.0,25.0,6,-0.0036169352719374465,-4.192828476083405e-08,-4.309493961278553e-13,-8.783387087610605e-18,-5.874339404455514e-23,1.8140964712038592e-28
O2,-13.9,1740.0,50.0,6,0.01277975023959954,-8.679432357272378e-06,-6.305369180729519e-11,-7.106329415565469e-16,-9.858278452011352e-21,8.767829077935994e-27
O2,-13.9,1740.0,75.0,6,0.009945141087159024,-4.157709161931073e-06,-2.5436549292167866e-11,-2.6369780447127463e-16,-4.167203847953835e-21,2.6115141447054784e-27
O2,-13.9,1740.0,100.0,6,0.00836169818450213,-2.621139601143221e-06,-1.393220088614897e-11,-1.3234173990379622e-16,-2.38290204743079e-21,9.597732675856479e-28
O2,-13.9,1740.0,250.0,6,0.005560467301815,-9.467262530463276e-07,-3.370085988420369e-12,-1.9191103928534213e-17,-6.594924843830732e-22,-2.267090651151162e-28
O2,-13.9,1740.0,500.0,6,0.004756020989281109,-6.448949219668029e-07,-1.9594770555199705e-12,-5.783241810085127e-18,-4.01727167988532e-22,-3.054054497058549e-28
O2,-13.9,1740.0,1000.0,6,0.0043906898416732594,-5.303177316889674e-07,-1.4999036865950095e-12,-1.784754239265987e-18,-3.1235896607690296e-22,-3.140498571752404e-28
O2,-13.9,1740.0,5000.0,6,0.004122312861571806,-4.5405623831452164e-07,-1.217422589574152e-12,5.00517349135391e-19,-2.5584575156225493e-22,-3.124817399523538e-28
O3,-9.7,0.0,0.0,6,0.0029175556678246945,-1.85344854257774e-07,-3.375593089637684e-13,6.208531988921436e-18,-8.238822851108241e-23,-3.409082112140951e-28
O3,-9.7,0.0,0.1,6,0.0029175556678246945,-1.85344854257774e-07,-3.375593089637684e-13,6.208531988921436e-18,-8.238822851108241e-23,-3.409082112140951e-28
O3,-9.7,0.0,5.0,6,0.0029175556678246945,-1.85344854257774e-07,-3.375593089637684e-13,6.208531988921436e-18,-8.238822851108241e-23,-3.409082112140951e-28
O3,-9.7,0.0,10.0,6,0.0029175556678246945,-1.85344854257774e-07,-3.375593089637684e-13,6.208531988921436e-18,-8.238822851108241e-23,-3.409082112140951e-28
O3,-9.7,0.0,25.0,6,0.0029175556678246945,-1.85344854257774e-07,-3.375593089637684e-13,6.208531988921436e-18,-8.238822851108241e-23,-3.409082112140951e-28
O3,-9.7,0.0,50.0,6,0.0029175556678246945,-1.85344854257774e-07,-3.375593089637684e-13,6.208531988921436e-18,-8.238822851108241e-23,-3.409082112140951e-28
O3,-9.7,0.0,75.0,6,0.0029175556678246945,-1.85344854257774e-07,-3.375593089637684e-13,6.208531988921436e-18,-8.238822851108241e-23,-3.409082112140951e-28
O3,-9.7,0.0,100.0,6,0.0029175556678246945,-1.85344854257774e-07,-3.375593089637684e-13,6.208531988921436e-18,-8.238822851108241e-23,-3.409082112140951e-28
O3,-9.7,0.0,250.0,6,0.0029175556678246945,-1.85344854257774e-07,-3.375593089637684e-13,6.208531988921436e-18,-8.238822851108241e-23,-3.409082112140951e-28
O3,-9.7,0.0,500.0,6,0.0029175556678246945,-1.85344854257774e-07,-3.375593089637684e-13,6.208531988921436e-18,-8.238822851108241e-23,-3.409082112140951e-28
O3,-9.7,0.0,1000.0,6,0.0029175556678246945,-1.85344854257774e-07,-3.375593089637684e-13,6.208531988921436e-18,-8.238822851108241e-23,-3.409082112140951e-28
O3,-9.7,0.0,5000.0,6,0.0029175556678246945,-1.85344854257774e-07,-3.375593089637684e-13,6.208531988921436e-18,-8.238822851108241e-23,-3.409082112140951e-28
O3,-9.7,22.0,0.0,6,0.0031719459924555763,-2.2157826488182443e-07,-4.2388113538417954e-13,6.2287360436257044e-18,-9.990133222422021e-23,-3.309852011723637e-28
O3,-9.7,22.0,0.1,6,0.003170846377301248,-2.2141106588664698e-07,-4.2348178099096534e-13,6.229722190731976e-18,-9.982138944523272e-23,-3.3105937190684726e-28
O3,-9.7,22.0,5.0,6,0.003041681471039417,-2.0236122363316516e-07,-3.781809872723823e-13,6.282748587373672e-18,-9.066478530789274e-23,-3.38241666135174e-28
O3,-9.7,22.0,10.0,6,0.002967361958996747,-1.9246928955837046e-07,-3.5583809924434723e-13,6.2302229086222205e-18,-8.599322984221113e-23,-3.3903126969603194e-28
O3,-9.7,22.0,25.0,6,0.0029301838717887808,-1.871076081595254e-07,-3.422274267603553e-13,6.21455278932603e-18,-8.327249837761492e-23,-3.4057696896802327e-28
O3,-9.7,22.0,50.0,6,0.002921887574044784,-1.8595664480926415e-07,-3.3917037575470696e-13,6.210592361422859e-18,-8.269484119034194e-23,-3.4078231861661823e-28
O3,-9.7,22.0,75.0,6,0.002920128424589696,-1.8570259828927015e-07,-3.3849937709425436e-13,6.209873007603514e-18,-8.256741314325993e-23,-3.408437923160955e-28
O3,-9.7,22.0,100.0,6,0.0029194417576637287,-1.8560167216363093e-07,-3.3823061369723056e-13,6.209634780745287e-18,-8.251662200509316e-23,-3.4087145775493236e-28
O3,-9.7,22.0,250.0,6,0.0029184179487550415,-1.854581572713538e-07,-3.378527186464193e-13,6.209127044724523e-18,-8.244466375810544e-23,-3.408994038127205e-28
O3,-9.7,22.0,500.0,6,0.0029181833483412456,-1.854242186871287e-07,-3.3776251258819435e-13,6.209034264253823e-18,-8.242759983755003e-23,-3.4090782379272604e-28
O3,-9.7,22.0,1000.0,6,0.0029180718574474012,-1.8540900970425794e-07,-3.3772269116494597e-13,6.208969512553518e-18,-8.242000063804544e-23,-3.4091001206688076e-28
O3,-9.7,22.0,5000.0,6,0.0029179293637002133,-1.8539426645114527e-07,-3.376875451007856e-13,6.2087831914290936e-18,-8.241285439788486e-23,-3.409038454580643e-28
O3,-9.7,22.0,0.0,6,0.0031719459924555763,-2.2157826488182443e-07,-4.2388113538417954e-13,6.2287360436257044e-18,-9.990133222422021e-23,-3.309852011723637e-28
O3,-9.7,22.0,0.1,6,0.003170846377301248,-2.2141106588664698e-07,-4.2348178099096534e-13,6.229722190731976e-18,-9.982138944523272e-23,-3.3105937190684726e-28
O3,-9.7,22.0,5.0,6,0.003041681471039417,-2.0236122363316516e-07,-3.781809872723823e-13,6.282748587373672e-18,-9.066478530789274e-23,-3.38241666135174e-28
O3,-9.7,22.0,10.0,6,0.002967361958996747,-1.9246928955837046e-07,-3.5583809924434723e-13,6.2302229086222205e-18,-8.599322984221113e-23,-3.3903126969603194e-28
O3,-9.7,22.0,25.0,6,0.0029301838717887808,-1.871076081595254e-07,-3.422274267603553e-13,6.21455278932603e-18,-8.327249837761492e-23,-3.4057696896802327e-28
O3,-9.7,22.0,50.0,6,0.002921887574044784,-1.8595664480926415e-07,-3.3917037575470696e-13,6.210592361422859e-18,-8.269484119034194e-23,-3.4078231861661823e-28
O3,-9.7,22.0,75.0,6,0.002920128424589696,-1.8570259828927015e-07,-3.3849937709425436e-13,6.209873007603514e-18,-8.256741314325993e-23,-3.408437923160955e-28
O3,-9.7,22.0,100.0,6,0.0029194417576637287,-1.8560167216363093e-07,-3.3823061369723056e-13,6.209634780745287e-18,-8.251662200509316e-23,-3.4087145775493236e-28
O3,-9.7,22.0,250.0,6,0.0029184179487550415,-1.854581572713538e-07,-3.378527186464193e-13,6.209127044724523e-18,-8.244466375810544e-23,-3.408994038127205e-28
O3,-9.7,22.0,500.0,6,0.0029181833483412456,-1.854242186871287e-07,-3.3776251258819435e-13,6.209034264253823e-18,-8.242759983755003e-23,-3.4090782379272604e-28
O3,-9.7,22.0,1000.0,6,0.0029180718574474012,-1.8540900970425794e-07,-3.3772269116494597e-13,6.208969512553518e-18,-8.242000063804544e-23,-3.4091001206688076e-28
O3,-9.7,22.0,5000.0,6,0.0029179293637002133,-1.8539426645114527e-07,-3.376875451007856e-13,6.2087831914290936e-18,-8.241285439788486e-23,-3.409038454580643e-28
O3,-9.7,260.0,0.0,6,0.005578028411507593,-7.731894225909579e-07,-2.3810797744396797e-12,-7.65737475729875e-18,-4.866438913051625e-22,-3.517775728475144e-28
O3,-9.7,260.0,0.1,6,0.005567637146004948,-7.698527409911286e-07,-2.3670345652589984e-12,-7.532366615054497e-18,-4.8396839492563625e-22,-3.5218935040781843e-28
O3,-9.7,260.0,5.0,6,0.004259062134500144,-4.218467243742509e-07,-1.0659151944578857e-12,2.7386669742207535e-18,-2.25534010801056e-22,-3.3976736666055856e-28
O3,-9.7,260.0,10.0,6,0.003524583433196372,-2.7863254996288396e-07,-6.365093682042915e-13,5.2052353512407715e-18,-1.3417764812953394e-22,-3.102147615792993e-28
O3,-9.7,260.0,25.0,6,0.003075850926286433,-2.0730171935196903e-07,-3.9002208642243916e-13,6.277734765151074e-18,-9.305980636290246e-23,-3.3659696124413555e-28
O3,-9.7,260.0,50.0,6,0.002968612399177811,-1.9264234705337914e-07,-3.5633971393468904e-13,6.230383937387151e-18,-8.608097685025277e-23,-3.390103087802494e-28
O3,-9.7,260.0,75.0,6,0.0029473724221293386,-1.8956047884053194e-07,-3.486706084012309e-13,6.2271943849760264e-18,-8.449714765712862e-23,-3.402443536907821e-28
O3,-9.7,260.0,100.0,6,0.002938599533179763,-1.88316277702682e-07,-3.453486373626365e-13,6.2182612186775385e-18,-8.387152749010216e-23,-3.4031245025768144e-28
O3,-9.7,260.0,250.0,6,0.0029265391199764204,-1.8661135202878574e-07,-3.40953363552495e-13,6.212365288904934e-18,-8.302659518022781e-23,-3.40643415785006e-28
O3,-9.7,260.0,500.0,6,0.0029238072618526074,-1.8621286879590662e-07,-3.3982766321356035e-13,6.211863489018487e-18,-8.282197379432172e-23,-3.407559013959989e-28
O3,-9.7,260.0,1000.0,6,0.0029224803034664905,-1.8603214260215773e-07,-3.3936156462644283e-13,6.2110632510420466e-18,-8.273214075961764e-23,-3.407809742607284e-28
O3,-9.7,260.0,5000.0,6,0.002921589927611996,-1.8590620915351963e-07,-3.390331363458707e-13,6.2106274575925814e-18,-8.266928186955975e-23,-3.4080673778112677e-28
O3,-9.7,1740.0,0.0,6,0.013605781832352648,-7.759006073728405e-06,-5.346986870566552e-11,-5.885364781305332e-16,-8.476875624553299e-21,6.870664893472804e-27
O3,-9.7,1740.0,0.1,6,0.013580822098742699,-7.713647083807939e-06,-5.308645350094611e-11,-5.839592949107565e-16,-8.419105990540269e-21,6.80711894045345e-27
O3,-9.7,1740.0,5.0,6,0.00968037232366906,-2.9377943967902378e-06,-1.5332508927714423e-11,-1.4365776627743336e-16,-2.6387072175775276e-21,9.838672357873393e-28
O3,-9.7,1740.0,10.0,6,0.006492603305865371,-1.098094404596969e-06,-3.889810897078232e-12,-2.1790551926816327e-17,-7.619950010621677e-22,-2.756169371048416e-28
O3,-9.7,1740.0,25.0,6,0.003908773678698787,-3.4925734508579295e-07,-8.396216632206371e-13,4.14272156688586e-18,-1.7759640281000844e-22,-3.2414640480556207e-28
O3,-9.7,1740.0,50.0,6,0.003279914041380464,-2.3824345767573513e-07,-4.624603914003673e-13,6.0936836164513515e-18,-1.0781478208099255e-22,-3.228772575835408e-28
O3,-9.7,1740.0,75.0,6,0.003130332655185103,-2.1532560891686887e-07,-4.0891032616782237e-13,6.258536762042865e-18,-9.69069324748124e-23,-3.335727943156952e-28
O3,-9.7,1740.0,100.0,6,0.003069533639082719,-2.063885147626296e-07,-3.878127062050871e-13,6.277919121318316e-18,-9.26115721706389e-23,-3.3683485302731513e-28
O3,-9.7,1740.0,250.0,6,0.0029770601540868914,-1.938873142767261e-07,-3.595400673761322e-13,6.2335599676231994e-18,-8.668480759948894e-23,-3.3881987733679496e-28
O3,-9.7,1740.0,500.0,6,0.002958145309507633,-1.91120888172893e-07,-3.524898930683108e-13,6.227336948277314e-18,-8.532258905953837e-23,-3.395164061755563e-28
O3,-9.7,1740.0,1000.0,6,0.0029499513078427384,-1.8993623915472156e-07,-3.4962886475761807e-13,6.227970202914525e-18,-8.468519399106061e-23,-3.401387855509102e-28
O3,-9.7,1740.0,5000.0,6,0.0029440022482074483,-1.890845063598695e-07,-3.4745394497664135e-13,6.225561665689045e-18,-8.426278978650144e-23,-3.4033073565505785e-28
